"x"
3.60942322662972e-05
2.05796550427446e-05
0.000255649404809788
2.41050024855556e-05
1.99639511423386e-05
2.24350884417817e-05
2.86447592415376e-05
3.84554457033984e-05
6.50444227498263e-05
