"beta_error","beta_sd_avg","omega_error","omega_sd_avg","rho_error","rho_sd_avg","rho","n_reps","beta_free","omega_var","Tfull","N"
0.209895352138465,1.89751057184849,2.19849898334825,21.7337345475707,0.0865115941972074,0.278501734497906,-0.9,500,0.4,1,2,20
0.12059006303123,2.09706364047704,1019.83983086101,2820.74911956052,0.26596827620776,1.1295965151497,-0.6,500,0.4,1,2,20
0.174273743829152,1.21687094166586,3.30180264786333,35.8647778919139,0.193959859582266,1.63002820957458,-0.3,500,0.4,1,2,20
0.184516452922945,0.997381623119201,2.62169948378169,54.1357207821212,0.0897207674504793,1.72966530251963,0,500,0.4,1,2,20
0.202587200088813,0.976971288882505,2.12316095008907,23.9840384609202,0.0125727378412998,2.16699190205282,0.3,500,0.4,1,2,20
0.170543576324095,1.41740233155736,19.226895118123,381.55185760737,-0.156374945842769,2.78995698628831,0.6,500,0.4,1,2,20
0.117623606215248,1.55554908915545,2.95089682933092,46.5942549965734,-0.231718723165598,1.6548351643954,0.9,500,0.4,1,2,20
0.0807616792788703,0.458474357954081,0.321868697060164,1.32742382392644,0.03041090414052,0.0940398722020012,-0.9,500,0.4,1,3,20
0.0422614940215925,0.379885751693089,0.18019736291766,0.941748809171231,0.130144962038658,0.34166725635262,-0.6,500,0.4,1,3,20
0.0279289478886157,0.380241562929877,0.341486438953067,1.17877666537074,0.161498086923454,0.528522891370651,-0.3,500,0.4,1,3,20
0.0589877515366433,0.37989924801363,0.212129624939004,0.92995853913201,0.0718340930377794,0.652835299502861,0,500,0.4,1,3,20
0.0540577792166088,0.36089397013512,0.126520988368113,0.839612126098416,-0.0129892413354497,0.704841238765264,0.3,500,0.4,1,3,20
0.026849171205769,0.379252520929638,0.243470068753841,0.973320887735197,-0.192087159915757,0.725859715018274,0.6,500,0.4,1,3,20
0.0396209344371564,0.406592698676455,0.250785454063772,1.06141648202984,-0.200497931130356,0.436786840444989,0.9,500,0.4,1,3,20
-0.00210933286370321,0.357816119704563,0.0494258467543655,0.673858889432569,0.027441198868106,0.0684061315595302,-0.9,500,0.4,1,4,20
0.0149562893107152,0.32792368963339,0.0446637160500311,0.613115326324366,0.0936007177942255,0.229208815983321,-0.6,500,0.4,1,4,20
0.0274213327762815,0.315623793525961,0.0161903966342183,0.590319113749199,0.16357827582293,0.357337926531863,-0.3,500,0.4,1,4,20
0.0397847492494307,0.324165165993702,0.088283514455776,0.643378681650675,0.065408641895377,0.449213677984441,0,500,0.4,1,4,20
0.0553679134328069,0.318700553904067,0.0450242234468763,0.633206849618824,-0.0309980047169774,0.47356654404352,0.3,500,0.4,1,4,20
0.0403444840634864,0.323082022478943,0.0310069169705623,0.633869979265715,-0.160071439382794,0.467969494358326,0.6,500,0.4,1,4,20
0.025539302993465,0.349791741889416,0.150813040906277,0.793119098975523,-0.198212909156934,0.299536788291311,0.9,500,0.4,1,4,20
0.152420873681145,0.966791937879182,1.2839171042185,7.66200024790333,0.0462415952281679,0.173029281301984,-0.9,500,0.4,1,2,30
0.0728409227381868,0.556239812631192,0.67877318948337,3.41144805475617,0.168992350621877,0.548373442832967,-0.6,500,0.4,1,2,30
0.0887923394383891,0.582440372770928,1.01381673621649,7.66636321338998,0.192361361841837,0.782638715947563,-0.3,500,0.4,1,2,30
0.088689760430957,0.471755254904145,0.524908650806363,2.04469727177984,0.118992945537696,0.989287464094126,0,500,0.4,1,2,30
0.0889652197132058,0.455728288009577,0.537477561690235,2.05917779921399,-0.00948950209312957,1.06463241204469,0.3,500,0.4,1,2,30
0.0887072373858814,0.484975799719139,0.73013967716576,2.16212394892854,-0.182889580865143,1.06963772103567,0.6,500,0.4,1,2,30
0.0855178489446412,0.481111604825514,0.633752995697356,2.13415405756479,-0.188779295877771,0.586425254358302,0.9,500,0.4,1,2,30
0.0166549398450133,0.335012446449442,0.168811560902092,0.789534386944637,0.0165945251522403,0.067128730249627,-0.9,500,0.4,1,3,30
0.00523103683674348,0.294011871410322,0.0625359142433459,0.626200124654855,0.0991660704151808,0.25911378938578,-0.6,500,0.4,1,3,30
0.0133398516599329,0.288495887517715,0.114270515118366,0.632076811893796,0.112133953251257,0.390638785924812,-0.3,500,0.4,1,3,30
0.0381591085311533,0.291443966782299,0.178738434038375,0.68378877301802,0.0837856165953922,0.500221011744878,0,500,0.4,1,3,30
0.0488951336823563,0.287660754860156,0.136646186492326,0.643990044056007,-0.0370452189070334,0.5448575700407,0.3,500,0.4,1,3,30
0.045071014202573,0.295017016756941,0.159269268796648,0.666165055244716,-0.154356422896293,0.538993310647528,0.6,500,0.4,1,3,30
0.026986910558109,0.311813855001935,0.17994063142744,0.755786253131686,-0.156023017192266,0.269636438386541,0.9,500,0.4,1,3,30
0.0138004007908335,0.286092786235508,0.0111154616427075,0.503568493798453,0.0131544047075286,0.0490186063614564,-0.9,500,0.4,1,4,30
