"beta_error","beta_sd_avg","omega_error","omega_sd_avg","rho_error","rho_sd_avg","rho","n_reps","beta_free","omega_var","Tfull","N"
0.143336597075731,0.674260420496029,0.0648677931410537,0.408410228017818,0.022064875982903,0.131442602042105,-0.9,500,0.5,0.0625,2,20
0.0856890224852742,0.404570258623719,0.0452212203255142,0.300916751914964,0.0625508375519719,0.415359301598973,-0.6,500,0.5,0.0625,2,20
0.0587666831419371,0.316686424726773,0.0142021302120293,0.136641032578477,0.0834522650480865,0.618491645254526,-0.3,500,0.5,0.0625,2,20
0.0689136258348608,0.31342550808986,0.019396345990417,0.135432845670612,-0.00855580458461016,0.708027325352612,0,500,0.5,0.0625,2,20
0.0713392839928655,0.29921576227186,0.0138081524175655,0.127765749171539,-0.0719213160722162,0.721044042385198,0.3,500,0.5,0.0625,2,20
0.0562522354250479,0.303587433014463,0.0211934774734392,0.141133183469783,-0.171342121751551,0.623107788943731,0.6,500,0.5,0.0625,2,20
0.0798166758697378,0.388694980153721,0.109245677490877,0.323838842685117,-0.105329608126832,0.325783271270418,0.9,500,0.5,0.0625,2,20
0.125977645450044,0.664117203990153,0.0409146498593017,0.284018580061308,0.0194760302164764,0.131872848148864,-0.9,500,0.6,0.0625,2,20
0.113165184154396,0.495357528100207,0.0531580508453223,0.254156614520969,0.0898828263786007,0.431965242659485,-0.6,500,0.6,0.0625,2,20
0.0737715408892739,0.363746961186313,0.0144676809124182,0.135250621414659,0.0692799349145321,0.629017285118643,-0.3,500,0.6,0.0625,2,20
0.0803236840909491,0.33568680435473,0.0116246529585641,0.124997345158255,0.0207363840143999,0.688669939061113,0,500,0.6,0.0625,2,20
0.0820989328186178,0.327056333798211,0.0134213602882398,0.128430136599094,-0.042891044289686,0.725897136920263,0.3,500,0.6,0.0625,2,20
0.0885438364624013,0.33644715611718,0.0261387749297428,0.155129985299764,-0.138992703971329,0.601788568592874,0.6,500,0.6,0.0625,2,20
0.0851864199452432,0.406205974970552,0.0804705186020579,0.259423868294055,-0.0993911216435372,0.276315123414763,0.9,500,0.6,0.0625,2,20
0.168946934915803,0.819694197586053,0.0470366313628988,0.325729918559993,0.0301084932224952,0.139852635460526,-0.9,500,0.7,0.0625,2,20
0.111781278317863,0.525795236928482,0.0253050219410299,0.179701608915575,0.091496281590727,0.43981180985002,-0.6,500,0.7,0.0625,2,20
0.142139704545597,0.484490387859284,0.0545314767077119,0.303632402195888,0.0889418331941195,0.64680979414869,-0.3,500,0.7,0.0625,2,20
0.0997967529334444,0.458076378870764,0.029802643254207,0.287079346783384,0.0348869231318825,0.796262214904932,0,500,0.7,0.0625,2,20
0.118776398949955,0.370339545016748,0.0122189571876214,0.135894028594063,-0.0321993107368895,0.713316880965881,0.3,500,0.7,0.0625,2,20
0.101796291298037,0.364986379151202,0.0199683761346232,0.150008153316956,-0.137513215725652,0.621049775120561,0.6,500,0.7,0.0625,2,20
0.108360245111354,0.426971525306651,0.0675065836304532,0.247739346983434,-0.0828567899438628,0.289086382455649,0.9,500,0.7,0.0625,2,20
0.19817119248635,0.918904301633685,0.0556128057156361,0.350440500304952,0.0272507697051876,0.140555511349161,-0.9,500,0.8,0.0625,2,20
0.0709750746088353,0.472418259913906,0.00525319590190318,0.117289875736167,0.0993698102920485,0.450362759110413,-0.6,500,0.8,0.0625,2,20
0.197239162235592,1.22191125928299,0.442106949340776,8.44754051657709,0.074949020953594,0.635575288089962,-0.3,500,0.8,0.0625,2,20
0.132896160090792,0.458386110312026,0.0152590040329251,0.138059522466057,-0.00361532214134351,0.758226403892942,0,500,0.8,0.0625,2,20
0.111713954550266,0.393823150084372,0.00902173091137537,0.130326894368344,-0.0730420227053531,0.783671909745146,0.3,500,0.8,0.0625,2,20
0.128021239570018,0.410224792492874,0.0324100359981759,0.174173450967918,-0.140941862087122,0.655533280851294,0.6,500,0.8,0.0625,2,20
0.118297506444278,0.472063935763084,0.0752204922439065,0.276622063639393,-0.0714968988987293,0.2763915315438,0.9,500,0.8,0.0625,2,20
0.224498594888124,0.957098723358668,0.0471387524129816,0.293732686549836,0.015748461838242,0.129657132294965,-0.9,500,0.9,0.0625,2,20
0.125559504284927,0.586841272938928,0.0212487624153004,0.165190204433313,0.101115717696879,0.463278271031329,-0.6,500,0.9,0.0625,2,20
0.114417433066616,0.497242640704555,0.0144176137146601,0.137179054027299,0.0974964070769096,0.686370997507369,-0.3,500,0.9,0.0625,2,20
0.12308405641085,0.460411762050955,0.0136109898305099,0.138657223176791,0.0238308661857355,0.764084164014618,0,500,0.9,0.0625,2,20
0.154387925139643,0.51633533640762,0.0159754514322214,0.160749153595007,-0.0489892513976769,0.805543423545192,0.3,500,0.9,0.0625,2,20
0.136266269680796,0.451965684830445,0.0245731986787805,0.16918206169796,-0.128755673440306,0.70780792276152,0.6,500,0.9,0.0625,2,20
0.141838169715386,0.509456313140749,0.0566362617972813,0.256802983530341,-0.0802408654433998,0.300457377513483,0.9,500,0.9,0.0625,2,20
0.0221847763685633,0.184584625450365,0.00135168418850892,0.0493073878030253,0.0165950980598095,0.0618553735247618,-0.9,500,0.5,0.0625,3,20
0.0208148019837259,0.162089996685885,-0.000157235458090065,0.0443420267119917,0.0657619925717813,0.213553302666071,-0.6,500,0.5,0.0625,3,20
0.0302522320981307,0.159736483931327,-0.00105809363222245,0.0459705293709835,0.0884759753977047,0.314579570336201,-0.3,500,0.5,0.0625,3,20
0.029582741922887,0.158713684249982,-0.00236401511363769,0.0479843759726851,0.0227131324306184,0.363548224675092,0,500,0.5,0.0625,3,20
0.0424998426904915,0.16431985713137,-0.000126266826144906,0.0543903378519915,-0.062541754458068,0.377838898398512,0.3,500,0.5,0.0625,3,20
0.0285157326682483,0.166951362718208,-0.00176891142508518,0.0598268467746836,-0.11516040417613,0.326748722311764,0.6,500,0.5,0.0625,3,20
0.0176645578161455,0.209231589654563,0.0298177601099595,0.108646664883605,-0.0770146545291791,0.144426358954709,0.9,500,0.5,0.0625,3,20
0.0406830017611301,0.197142739820715,0.0047968501470376,0.0503567769133835,0.0113451595174528,0.0590961871258878,-0.9,500,0.6,0.0625,3,20
0.0339710488137714,0.177749662871218,7.31157544915502e-05,0.0445969537309628,0.0482605009533309,0.207296824303587,-0.6,500,0.6,0.0625,3,20
0.0248965710345096,0.167404006815272,-0.00319176031997022,0.0432776732083779,0.0772887499994715,0.309513922827357,-0.3,500,0.6,0.0625,3,20
0.0240759011005438,0.16622577025945,-0.00583525458078965,0.0468189834831621,0.0420543516376516,0.359731504409017,0,500,0.6,0.0625,3,20
0.0490747789842908,0.171459149730744,-0.000940704115399527,0.0535052380345772,-0.0593368409810826,0.383677166233475,0.3,500,0.6,0.0625,3,20
0.024293388814319,0.177584366975509,0.00144319021017023,0.0627874427487254,-0.128564694486799,0.333016959089387,0.6,500,0.6,0.0625,3,20
0.0505521142826523,0.220662436499865,0.0457647847972833,0.125354558414708,-0.0809710057062972,0.149834410102285,0.9,500,0.6,0.0625,3,20
0.0300933017130763,0.2034094875656,-0.00110179034161563,0.0460029350386775,0.0111376359089966,0.0590078897726018,-0.9,500,0.7,0.0625,3,20
0.0262323041645161,0.182222030739087,-0.00380557723676992,0.0419502483488342,0.0552941556468819,0.202955464316926,-0.6,500,0.7,0.0625,3,20
0.0258997154799007,0.178507398867294,-0.00509615454023892,0.0427952275357595,0.0731877513644063,0.29576601766544,-0.3,500,0.7,0.0625,3,20
0.0205592560409455,0.173357511441723,-0.0090266088826998,0.0451975259367596,0.0778312463668987,0.363030055623929,0,500,0.7,0.0625,3,20
0.0475166838433806,0.179606516039439,-0.00594067941114728,0.0519220454179002,-0.042502845121528,0.36317122722292,0.3,500,0.7,0.0625,3,20
0.0327601567759871,0.184084855574671,-0.00335750455378993,0.0599977880044905,-0.11687334792435,0.328344727746518,0.6,500,0.7,0.0625,3,20
0.0354235851588184,0.224025498302951,0.0387842221298716,0.122394015889081,-0.0640045009139189,0.131751338619976,0.9,500,0.7,0.0625,3,20
0.0428498994839384,0.228776858084263,0.0070715732224621,0.0532962598289753,0.00628195737699765,0.056553956635672,-0.9,500,0.8,0.0625,3,20
0.030907790802247,0.198393052648424,-0.00303637722646734,0.0427505863997744,0.0539578850224378,0.202133702088383,-0.6,500,0.8,0.0625,3,20
0.030547645167378,0.189833428531266,-0.00451628894589502,0.0440783701925389,0.092624127910507,0.307766407991146,-0.3,500,0.8,0.0625,3,20
0.0439897370050783,0.185092264237908,-0.00759483947792423,0.0461917164243913,0.0654803746478056,0.36456409242867,0,500,0.8,0.0625,3,20
0.044277021239095,0.185803639583457,-0.00953635726982634,0.0498849790831141,-0.0280838142489057,0.360859998156998,0.3,500,0.8,0.0625,3,20
