"beta","beta_sd","omega","omega_sd","rho","rho_sd","conv_code","tau1","tau1_sd","tau2","tau2_sd","tau3","tau3_sd","tau4","tau4_sd","tau5","tau5_sd","tau6","tau6_sd"
3.92471523764171,0.0489093095039896,0.55789903340026,0.0273077604777147,0.901978409379363,0.00332385744736529,1,-0.0888600563946045,0.0623881742835169,0.71107843301988,0.0289318253699392,0.723562046683036,0.022411814212884,0.69205915591303,0.0196856315519945,0.710758179392008,0.0181556216883453,0.701982683193182,0.0178537570320758
