"beta_error","beta_sd_avg","omega_error","omega_sd_avg","rho_error","rho_sd_avg","rho","N","n_reps","beta_free","omega_var","Tfull","beta_estimate_sd","omega_estimate_sd","rho_estimate_sd"
"0.190416139032746",0.591079921619226,0.251933771126774,0.970893035890577,0.0697737278183094,0.633423716543346,0,20,500,1.7,1,3,NA,NA,NA
"0.1766035017468",0.556961869077689,0.170066812377342,0.889560083458859,-0.0288668362187874,0.699869465145538,0.3,20,500,1.7,1,3,NA,NA,NA
"0.186654934862276",0.547352481099885,0.15892552990638,0.862217188281338,-0.1712954210688,0.675981873705571,0.6,20,500,1.7,1,3,NA,NA,NA
"0.187479963579605",0.600937933491444,0.368464994061311,1.18035211850997,-0.193853989970858,0.418924382768033,0.9,20,500,1.7,1,3,NA,NA,NA
"0.0460701409552432",0.478790718743521,0.0362487827859131,0.648827083824379,0.0220418047220223,0.0627507384918454,-0.9,20,500,1.6,1,4,NA,NA,NA
"0.065993361632579",0.431060024347049,0.0512889642146077,0.603131807158326,0.103075268001626,0.220423080618959,-0.6,20,500,1.6,1,4,NA,NA,NA
"0.0529493774932782",0.397701576739082,0.0210081259803836,0.564261726043621,0.125757286450822,0.331722128321312,-0.3,20,500,1.6,1,4,NA,NA,NA
"0.0753066250702857",0.38942021127171,0.0125343205769054,0.566833875612364,0.102445187331383,0.394892652859418,0,20,500,1.6,1,4,NA,NA,NA
"0.111004926574967",0.397863698035646,0.049254108506736,0.596740780489316,-0.0247562205311893,0.427032535094893,0.3,20,500,1.6,1,4,NA,NA,NA
"0.0766390206750895",0.397773149178738,0.0729378538060414,0.619681007191577,-0.157579552424003,0.444369551593579,0.6,20,500,1.6,1,4,NA,NA,NA
"0.0577582735295879",0.409824749932464,0.0728108513345021,0.729103947688961,-0.144752144102553,0.230469929600729,0.9,20,500,1.6,1,4,NA,NA,NA
"0.0596155685081781",0.510093262651547,0.103967595789865,0.705163333998636,0.0216498506361994,0.0639769551412,-0.9,20,500,1.7,1,4,NA,NA,NA
"0.0464411484629631",0.43900931545742,0.0182083234379803,0.583464989387855,0.100497336423147,0.220562697723264,-0.6,20,500,1.7,1,4,NA,NA,NA
"0.0631160965426469",0.414524224866735,0.0297448021736136,0.577692075669779,0.141596396376634,0.340325476215369,-0.3,20,500,1.7,1,4,NA,NA,NA
"0.0846951765416437",0.415282024778723,0.0336381775191184,0.58146211013557,0.0531390889449275,0.410226878588893,0,20,500,1.7,1,4,NA,NA,NA
"0.110712903890885",0.409752157602098,0.0396858049529896,0.597041938940045,-0.036834494173049,0.450358550990603,0.3,20,500,1.7,1,4,NA,NA,NA
"0.0905260952713613",0.408011753629604,0.0632331417340346,0.623184127913016,-0.124016663107471,0.429877307642906,0.6,20,500,1.7,1,4,NA,NA,NA
"0.051185037926853",0.423040743547839,0.0605391163470963,0.714126316483347,-0.166230945495309,0.249341503141221,0.9,20,500,1.7,1,4,NA,NA,NA
"0.546940138959245",2.71370474234422,1.49851369542223,8.34628414097909,0.0415777303171475,0.170979685735668,-0.9,30,500,1.6,1,2,NA,NA,NA
"0.303162303390624",1.55135811763317,0.949410765469344,6.11879187351705,0.180203119542947,0.54097396338347,-0.6,30,500,1.6,1,2,NA,NA,NA
"0.284390205165557",1.45764045188222,0.955141607077397,8.58357978972665,0.217846375390397,0.782277423661326,-0.3,30,500,1.6,1,2,NA,NA,NA
"0.335500440032909",1.12458125242113,0.62863276908089,3.30629587197469,0.150438099366659,0.990520948406005,0,30,500,1.6,1,2,NA,NA,NA
"0.259020841601249",0.839015555837446,0.335196630594985,1.45059010509527,0.019991612683582,1.04097368871502,0.3,30,500,1.6,1,2,NA,NA,NA
"0.254468712801671",0.845957324797838,0.353417926433383,1.51700576116808,-0.115294235880434,1.00920571798436,0.6,30,500,1.6,1,2,NA,NA,NA
"0.25162967653914",0.827624049758744,0.628476231466227,1.84259316001633,-0.17256583370178,0.63153556824362,0.9,30,500,1.6,1,2,NA,NA,NA
"0.52823304401955",2.99100748534038,1.53111625948092,9.469003736079,0.0452893117061452,0.182474761705087,-0.9,30,500,1.7,1,2,NA,NA,NA
"0.51083370674722",2.02791524380944,1.32298767136893,7.58877981347471,0.101512532674799,0.525091555021458,-0.6,30,500,1.7,1,2,NA,NA,NA
"0.30202249146015",1.23807944772271,0.572205360748638,2.82104974998341,0.200253448257806,0.822958524514457,-0.3,30,500,1.7,1,2,NA,NA,NA
"0.264586174634652",1.04093316693501,0.481218923267293,2.26431971155327,0.116440304068253,1.01376692833454,0,30,500,1.7,1,2,NA,NA,NA
"0.369523299736083",1.0695737475218,0.711155861152264,2.47452415078398,0.00498876573478006,1.10113550294432,0.3,30,500,1.7,1,2,NA,NA,NA
"0.268840223185432",0.899134222147821,0.289868784372891,1.44047235755495,-0.128960478986912,0.965402539639819,0.6,30,500,1.7,1,2,NA,NA,NA
"0.33889224519525",0.958732524635657,0.60720092586614,2.10422418408198,-0.160615523253145,0.525198892548096,0.9,30,500,1.7,1,2,NA,NA,NA
"0.0668485522603076",0.495754782994655,0.0778182836047304,0.668717941759996,0.0200245361679997,0.0666797140587785,-0.9,30,500,1.6,1,3,NA,NA,NA
"0.0935199158841482",0.439118642104211,0.0872050251620878,0.603970141316304,0.0588180376947142,0.228960216391741,-0.6,30,500,1.6,1,3,NA,NA,NA
"0.100159789766194",0.408988770142073,0.0870097424565594,0.585433836623927,0.144829836539204,0.375054028606057,-0.3,30,500,1.6,1,3,NA,NA,NA
"0.108893291755459",0.396191473454073,0.0713739623852287,0.568754007464436,0.0706653876124212,0.468872935456903,0,30,500,1.6,1,3,NA,NA,NA
"0.115217870534929",0.391628772872204,0.0700778737238486,0.574145020947861,0.00647939531730655,0.512338967431126,0.3,30,500,1.6,1,3,NA,NA,NA
"0.116433262322429",0.391840817546489,0.152031108808949,0.63760699351396,-0.150324183523345,0.517372506193602,0.6,30,500,1.6,1,3,NA,NA,NA
"0.0959549298528853",0.403063229743702,0.172484441405802,0.725554466410275,-0.143158261265774,0.244590328926409,0.9,30,500,1.6,1,3,NA,NA,NA
"0.101236017710007",0.539808487201713,0.169040331383415,0.754983859537156,0.0173454531684378,0.0652664601395253,-0.9,30,500,1.7,1,3,NA,NA,NA
"0.0948477535128279",0.45530381250107,0.119864023539707,0.623706030146744,0.0667053682801829,0.23133611691731,-0.6,30,500,1.7,1,3,NA,NA,NA
"0.0871907738209088",0.418890883621426,0.0475858983725561,0.563913573260739,0.121454247012203,0.377991511027151,-0.3,30,500,1.7,1,3,NA,NA,NA
"0.104965012287713",0.415795119715811,0.116969551193644,0.608111245864528,0.103268868256488,0.469170994649624,0,30,500,1.7,1,3,NA,NA,NA
"0.112736609834872",0.399645823800087,0.0590023700498102,0.571603070797092,-0.0242980154807442,0.524960801551176,0.3,30,500,1.7,1,3,NA,NA,NA
"0.101388851705343",0.402288514067702,0.0524214197649392,0.586704900601966,-0.126451679423326,0.498804861966979,0.6,30,500,1.7,1,3,NA,NA,NA
"0.0894373791455803",0.412640912019579,0.102035687305634,0.687984008830003,-0.109742493552872,0.232399188656533,0.9,30,500,1.7,1,3,NA,NA,NA
"0.0460226115492645",0.374283863591061,0.00486450039457771,0.47855083194671,0.0130992979098603,0.0472422439245008,-0.9,30,500,1.6,1,4,NA,NA,NA
"0.0385052782020234",0.33458710625645,-0.00755924753137472,0.4386543708478,0.0637811482586127,0.168276507549083,-0.6,30,500,1.6,1,4,NA,NA,NA
"0.034343670404436",0.317562325303889,0.00692115398572023,0.432664168863826,0.0920141124747986,0.26548411440476,-0.3,30,500,1.6,1,4,NA,NA,NA
"0.0721297569718657",0.316504211653465,0.0524459175121939,0.457577891065742,0.0871849081491458,0.333299754955553,0,30,500,1.6,1,4,NA,NA,NA
"0.0779940462677041",0.308489752270078,0.0197198559413948,0.448250467908554,-0.0137747609451433,0.359342438235912,0.3,30,500,1.6,1,4,NA,NA,NA
"0.0681603890075281",0.311303566817495,0.0458542056052261,0.477883421198,-0.130351667109218,0.344769019928671,0.6,30,500,1.6,1,4,NA,NA,NA
"0.0654824468498575",0.328788104091965,0.0664244673394898,0.563697971980333,-0.082835110950469,0.153471487989515,0.9,30,500,1.6,1,4,NA,NA,NA
"0.0429235566442563",0.398697898229005,0.0555376062200798,0.515941483337201,0.0108340903014412,0.0481641967289096,-0.9,30,500,1.7,1,4,NA,NA,NA
"0.0331223409319997",0.34880280576086,0.0360831726767829,0.461647549267693,0.0734312407843609,0.173301521961816,-0.6,30,500,1.7,1,4,NA,NA,NA
"0.0307853320151296",0.329075918670037,0.0170956847979144,0.44437121025032,0.0977272770730928,0.267586045240789,-0.3,30,500,1.7,1,4,NA,NA,NA
"0.0688203784571065",0.32287639392333,0.0188751496748807,0.451687896201879,0.0861046676624263,0.33157468335084,0,30,500,1.7,1,4,NA,NA,NA
"0.0852355240252019",0.322151779206383,0.0175932528192451,0.453207837348736,0.0116714955296315,0.373369840032569,0.3,30,500,1.7,1,4,NA,NA,NA
"0.0629715218781649",0.319718389990186,0.00767093926404293,0.462935148815671,-0.101888930614331,0.339876947787445,0.6,30,500,1.7,1,4,NA,NA,NA
"0.0244651215514251",0.332919457760807,0.0370744230124658,0.556777642630963,-0.0971485857853131,0.163211374126647,0.9,30,500,1.7,1,4,NA,NA,NA
"0.385750468181602",1.84808568320559,1.02450892867063,5.04313667015818,0.0375834654048022,0.128546394282955,-0.9,40,500,1.6,1,2,NA,NA,NA
"0.173786475238592",0.945251615693453,0.534539399788003,3.01297204213016,0.143474868133834,0.401546484408343,-0.6,40,500,1.6,1,2,NA,NA,NA
"0.14706903911846",0.701029913884944,0.265412589613282,1.20007228138477,0.191156162990763,0.601159041802722,-0.3,40,500,1.6,1,2,NA,NA,NA
"0.200488832293395",0.661504948371431,0.310556700895642,1.15487712126928,0.124511486515851,0.740039714088631,0,40,500,1.6,1,2,NA,NA,NA
"0.165979204861365",0.591386405941617,0.16898940139558,0.903592118678927,0.0353740041397265,0.794959371584248,0.3,40,500,1.6,1,2,NA,NA,NA
"0.176315824388977",0.576013703309633,0.18373793979987,0.926585352867918,-0.0998735451475,0.680364156910883,0.6,40,500,1.6,1,2,NA,NA,NA
"0.160839511064839",0.585355891847097,0.328109997608526,1.10365835815033,-0.136397679075285,0.344030555504048,0.9,40,500,1.6,1,2,NA,NA,NA
"0.433255030782009",2.0285384206359,0.969166876108971,4.84323235926594,0.0331914575437122,0.132398234894517,-0.9,40,500,1.7,1,2,NA,NA,NA
"0.334932837979307",1.2756240945485,0.795478289280972,3.62864353061077,0.107973155065932,0.386960829300398,-0.6,40,500,1.7,1,2,NA,NA,NA
"0.241371359975499",0.996354419185549,0.646894917789767,3.6244594311091,0.148726108768068,0.613771720255771,-0.3,40,500,1.7,1,2,NA,NA,NA
"0.232939027802767",0.736755599875827,0.300396163555615,1.17809312804997,0.0752591870875948,0.794538179992336,0,40,500,1.7,1,2,NA,NA,NA
"0.163022829223659",0.623454879456111,0.185328286349554,0.954671860125179,-0.00951099851962206,0.785911327040473,0.3,40,500,1.7,1,2,NA,NA,NA
"0.20482226879913",0.634977009870322,0.311080246764547,1.03982596211957,-0.145921380329337,0.763650172565515,0.6,40,500,1.7,1,2,NA,NA,NA
"0.187103970024212",0.644173662959389,0.347947719012189,1.15978631874568,-0.136075060525546,0.364527996084981,0.9,40,500,1.7,1,2,NA,NA,NA
"0.0270628467747535",0.409495666962907,0.0395314755036614,0.537821686674807,0.0135079653686111,0.053371194165567,-0.9,40,500,1.6,1,3,NA,NA,NA
"0.052970082793018",0.359917390151365,0.0874444318134723,0.498888556514583,0.0511789238811549,0.191253954348649,-0.6,40,500,1.6,1,3,NA,NA,NA
"0.0562057658032906",0.335398956559171,0.0462097735324454,0.456672819316419,0.0930596827724259,0.316503911731883,-0.3,40,500,1.6,1,3,NA,NA,NA
"0.0861927739756295",0.330424380382638,0.0576726168377966,0.466814331417639,0.0845505426146793,0.405494222518957,0,40,500,1.6,1,3,NA,NA,NA
"0.0647074909890408",0.319428902877838,0.0324557671294375,0.464441723725494,0.0337613974498223,0.429759970024796,0.3,40,500,1.6,1,3,NA,NA,NA
"0.0862873405356894",0.31962805497502,0.0601516625974015,0.484256331798547,-0.111886887005668,0.408764024876684,0.6,40,500,1.6,1,3,NA,NA,NA
"0.0745030429277012",0.338798628939294,0.141608746968785,0.588278032068049,-0.0790548193524131,0.165240645363813,0.9,40,500,1.6,1,3,NA,NA,NA
"0.0452811664167231",0.436167357280828,0.0916978305015411,0.583229834901493,0.0135635464708589,0.0534078688470856,-0.9,40,500,1.7,1,3,NA,NA,NA
"0.0499631888785549",0.370877067247629,0.0374470846468416,0.477912662078362,0.0558948229335047,0.194176402527761,-0.6,40,500,1.7,1,3,NA,NA,NA
"0.0741280479160866",0.353267558962517,0.0418587102944488,0.466747962018193,0.0755886239131278,0.306065497821011,-0.3,40,500,1.7,1,3,NA,NA,NA
"0.0832354877935495",0.341578408493883,0.0637998762516328,0.475606529928204,0.0929487753410968,0.417262088663385,0,40,500,1.7,1,3,NA,NA,NA
"0.079849994256351",0.336821215658651,0.0592753434019721,0.482810574044077,-0.0113998435805521,0.429413872221899,0.3,40,500,1.7,1,3,NA,NA,NA
"0.101983115385819",0.338466027470808,0.0869276040147258,0.502698853266522,-0.132180749534778,0.430137204871151,0.6,40,500,1.7,1,3,NA,NA,NA
"0.0627346413524084",0.346669951922372,0.0794653826913765,0.57712861672445,-0.0813317851953576,0.168874696011425,0.9,40,500,1.7,1,3,NA,NA,NA
"0.0669321468608996",0.325271960533308,0.0218588606008001,0.413438261245365,0.0102860727234007,0.039806875551834,-0.9,40,500,1.6,1,4,NA,NA,NA
"0.0491655181523584",0.293590904051746,0.0391514555760865,0.390485892588426,0.0423830588200993,0.138917704527957,-0.6,40,500,1.6,1,4,NA,NA,NA
"0.0409160036213394",0.27404053516017,0.0291404012831879,0.37776539373735,0.0513218706665488,0.220304939223667,-0.3,40,500,1.6,1,4,NA,NA,NA
"0.0249178271840427",0.263305440126645,0.0292290114757179,0.373956995861558,0.0405244509155143,0.286483889554954,0,40,500,1.6,1,4,NA,NA,NA
"0.0466945193467197",0.261891605097788,0.0387822730059473,0.388670211591011,-0.00619732512153958,0.314693997237313,0.3,40,500,1.6,1,4,NA,NA,NA
"0.0438692063529601",0.257930284599251,-0.00700953127864717,0.380125426388148,-0.0869265828943703,0.287891907707862,0.6,40,500,1.6,1,4,NA,NA,NA
"0.0339776277881032",0.277133416207803,0.028990976809538,0.463993824297596,-0.0611650489114836,0.119207149736639,0.9,40,500,1.6,1,4,NA,NA,NA
"0.0587315124137154",0.344375700689189,0.066778384169385,0.445679090050184,0.00573758967970224,0.0389511050973086,-0.9,40,500,1.7,1,4,NA,NA,NA
"0.0311539156224988",0.300511514618567,0.0439959380218082,0.394402646514245,0.0404657182495661,0.138413775796857,-0.6,40,500,1.7,1,4,NA,NA,NA
"0.0349021842043286",0.285879343707545,0.0256820574707306,0.382164562635195,0.0629007397413404,0.231015671348684,-0.3,40,500,1.7,1,4,NA,NA,NA
"0.050381092506317",0.274751600985717,0.0354238917785553,0.384514812854071,0.0464709987253783,0.287802827091083,0,40,500,1.7,1,4,NA,NA,NA
"0.0658875408024219",0.271954708231977,0.0210795085470482,0.384219640887161,-0.0174009477328923,0.317260273260747,0.3,40,500,1.7,1,4,NA,NA,NA
"0.0593523694131923",0.272144717713826,0.037684744542,0.401645493707443,-0.111080141479706,0.305768385141449,0.6,40,500,1.7,1,4,NA,NA,NA
"0.0262358557549672",0.284417419210569,0.017197338625931,0.456467216640882,-0.0745899774994323,0.119973171792162,0.9,40,500,1.7,1,4,NA,NA,NA
"0.434438068767498",1.57930285769439,0.965682174679383,3.89191174858328,0.0180397764005315,0.102797557292606,-0.9,50,500,1.6,1,2,NA,NA,NA
"0.123442940826343",0.665116202298378,0.233195998590996,1.06691686757901,0.0927847516873024,0.322956817443046,-0.6,50,500,1.6,1,2,NA,NA,NA
"0.133796059964548",0.579930558451014,0.207583789916983,0.919469178930362,0.144210165214369,0.489514924596446,-0.3,50,500,1.6,1,2,NA,NA,NA
"0.121953265610545",0.500316548229938,0.153256131006805,0.760475447581509,0.115950698675336,0.611938113117279,0,50,500,1.6,1,2,NA,NA,NA
"0.152051245702723",0.493247634585446,0.216180070762248,0.786944708915453,0.0101690951981709,0.66529681576552,0.3,50,500,1.6,1,2,NA,NA,NA
"0.173375269415449",0.481670495678032,0.25990447449002,0.793818394159324,-0.135000372716174,0.612253155503237,0.6,50,500,1.6,1,2,NA,NA,NA
"0.124608582507455",0.475772011659336,0.258075232365492,0.848927461967749,-0.0919437554173225,0.249566697227084,0.9,50,500,1.6,1,2,NA,NA,NA
"0.23821688327651",1.31225550074672,0.596326049217046,2.84135138535575,0.0313955251868351,0.110734317001085,-0.9,50,500,1.7,1,2,NA,NA,NA
"0.140124279934194",0.728220136834827,0.271163988066069,1.21158802574192,0.103576608292232,0.341536121361055,-0.6,50,500,1.7,1,2,NA,NA,NA
"0.168830737434228",0.663909148426044,0.322820779425307,1.23848313653274,0.109218810500383,0.503470837685441,-0.3,50,500,1.7,1,2,NA,NA,NA
"0.143248704475153",0.542406541607419,0.173061835065019,0.803119600089433,0.115445657391215,0.62130195845419,0,50,500,1.7,1,2,NA,NA,NA
"0.193930412703311",0.534712615752289,0.236867414077618,0.847358128663819,0.0150872668332962,0.657621605497727,0.3,50,500,1.7,1,2,NA,NA,NA
"0.190734151793628",0.505547630672336,0.228333871672056,0.787851445746256,-0.101331831690239,0.614794999102913,0.6,50,500,1.7,1,2,NA,NA,NA
"0.135142768657344",0.502435891206488,0.259947428189803,0.862860321203366,-0.0961113069836063,0.231243989456708,0.9,50,500,1.7,1,2,NA,NA,NA
"0.0548373179234267",0.357689905783878,0.057231684585148,0.469409369717468,0.010341199586123,0.0449227990426055,-0.9,50,500,1.6,1,3,NA,NA,NA
"0.0305913790933578",0.307306313937827,0.0112725264445892,0.40031139516375,0.0363619144113558,0.159035729328814,-0.6,50,500,1.6,1,3,NA,NA,NA
"0.0387265685395269",0.291291820260443,0.0387635493075084,0.398305615150269,0.0699130132201707,0.265822341742147,-0.3,50,500,1.6,1,3,NA,NA,NA
"0.052938789528469",0.286713056461539,0.0659622184285538,0.404852061541419,0.0584044898943583,0.359188974381714,0,50,500,1.6,1,3,NA,NA,NA
"0.0499060315277432",0.275192798553008,0.0268828687782281,0.395577515507674,-0.0096419491440743,0.386891235194774,0.3,50,500,1.6,1,3,NA,NA,NA
"0.0689277459770692",0.278261274001063,0.0927296696776857,0.433156379343775,-0.0919381555922981,0.354067445623594,0.6,50,500,1.6,1,3,NA,NA,NA
"0.0428852807722206",0.287386627669404,0.0704138640754957,0.483654796934337,-0.0774360364355925,0.132421955873719,0.9,50,500,1.6,1,3,NA,NA,NA
"0.0740086291967362",0.381689779060834,0.0712323848690058,0.485269346607987,0.00743143589687196,0.0447641552162657,-0.9,50,500,1.7,1,3,NA,NA,NA
"0.0383960601796517",0.320336051297266,0.0366972018390872,0.410835838376214,0.0478840582619544,0.166001843526882,-0.6,50,500,1.7,1,3,NA,NA,NA
"0.0328992822421044",0.304926701813134,0.0344217143008219,0.403060542142485,0.0759677622238389,0.274971405729443,-0.3,50,500,1.7,1,3,NA,NA,NA
"0.040021990672573",0.293140629926037,0.0339172090955009,0.400287538423492,0.0945856247341,0.355376279011217,0,50,500,1.7,1,3,NA,NA,NA
"0.0596697559007217",0.289262270327052,0.0531171697297801,0.408824896219064,-0.0110797380583925,0.40092405666644,0.3,50,500,1.7,1,3,NA,NA,NA
"0.077948222905191",0.288054940876153,0.0582448707556951,0.422295608370059,-0.120363128598165,0.380800734892361,0.6,50,500,1.7,1,3,NA,NA,NA
"0.0544523218228696",0.300115003978834,0.104079567531787,0.497906431885699,-0.0704518043727823,0.127590449618954,0.9,50,500,1.7,1,3,NA,NA,NA
"0.0252799853600906",0.279758015084145,-0.0177620294049616,0.349338893363587,0.00922648805254344,0.0349456023667683,-0.9,50,500,1.6,1,4,NA,NA,NA
"0.020777610471074",0.25469878999756,0.0193986266509486,0.33606586418104,0.0367118647005116,0.121267048950929,-0.6,50,500,1.6,1,4,NA,NA,NA
"0.0240594086148949",0.243038803164032,0.0321749301337898,0.33528491725646,0.0516189922736762,0.200102890794238,-0.3,50,500,1.6,1,4,NA,NA,NA
"0.0358589840921852",0.235555518583073,0.0136352580774069,0.327103053554676,0.0467976065763722,0.252008314199747,0,50,500,1.6,1,4,NA,NA,NA
"0.0502472348080923",0.232546655612267,0.025751358805393,0.334811983661416,-0.0221655985703896,0.282130488896944,0.3,50,500,1.6,1,4,NA,NA,NA
"0.0705407731050423",0.233979830953681,0.0430856334823678,0.350182599111027,-0.0841384040117674,0.266183395354545,0.6,50,500,1.6,1,4,NA,NA,NA
"0.00861440931410733",0.243475559435902,0.00959593900440175,0.404436155116757,-0.0428657242902209,0.0920805873344177,0.9,50,500,1.6,1,4,NA,NA,NA
"0.0154810009612067",0.294990694169796,0.00858893846246317,0.366410574389928,0.00953411172758138,0.03557024797871,-0.9,50,500,1.7,1,4,NA,NA,NA
"0.0217241755284035",0.26556776197726,0.0157453520703348,0.340402297652434,0.0350369807184324,0.124428024070888,-0.6,50,500,1.7,1,4,NA,NA,NA
"0.030934691168631",0.251077459207173,0.0297968337349399,0.336152248024651,0.0637329588670142,0.204593221160385,-0.3,50,500,1.7,1,4,NA,NA,NA
"0.0478541464475357",0.244197886870765,0.052518086181177,0.342486873735449,0.049947132142114,0.262833029058249,0,50,500,1.7,1,4,NA,NA,NA
"0.0431450415034697",0.23794827711683,0.025385405447107,0.337443100285302,-0.00877959938959413,0.283159012354468,0.3,50,500,1.7,1,4,NA,NA,NA
"0.0373008160378639",0.237125409590817,0.0286157473864338,0.347985879459356,-0.0948333913789234,0.266829336016136,0.6,50,500,1.7,1,4,NA,NA,NA
"0.00717503534693948",0.252998206650819,0.0226875486746715,0.413129393813637,-0.0459722870586892,0.0928900839855861,0.9,50,500,1.7,1,4,NA,NA,NA
"0.309314464007816",1.20470753623917,0.785438267039134,2.85546321138108,0.0208473330669906,0.0941050676830707,-0.9,60,500,1.6,1,2,NA,NA,NA
"0.110151377701183",0.590997760058713,0.244746575765044,0.992594592870785,0.0827108893270167,0.283954391850047,-0.6,60,500,1.6,1,2,NA,NA,NA
"0.0865982407909103",0.481967545239652,0.124210573619419,0.7090359992065,0.111749109652986,0.434295680998206,-0.3,60,500,1.6,1,2,NA,NA,NA
"0.0939141816096868",0.428316527988174,0.108152029892276,0.626936148290066,0.103166426050869,0.530596526381118,0,60,500,1.6,1,2,NA,NA,NA
"0.118790884612415",0.415799664333891,0.157095084640324,0.637772767615026,0.0191770665230617,0.574562399867075,0.3,60,500,1.6,1,2,NA,NA,NA
"0.131448987091782",0.399912870370661,0.202663428116585,0.646225065359152,-0.118879278032039,0.506116688619587,0.6,60,500,1.6,1,2,NA,NA,NA
"0.102545322991423",0.398214922122013,0.181808199799439,0.682883466848937,-0.0799315726753232,0.194495819828776,0.9,60,500,1.6,1,2,NA,NA,NA
"0.368607532580861",1.34628370798127,0.796736417462924,2.9038358540375,0.0179061187723518,0.0913247170216531,-0.9,60,500,1.7,1,2,NA,NA,NA
"0.132651783372383",0.631434991204422,0.225550335961945,0.944932353853647,0.089418533033893,0.288482002651019,-0.6,60,500,1.7,1,2,NA,NA,NA
"0.0991303057865465",0.509201300421545,0.127332249195725,0.710880227819342,0.127500201072987,0.457447479455957,-0.3,60,500,1.7,1,2,NA,NA,NA
"0.150279483481027",0.492702734452215,0.17835406368199,0.718666670134237,0.0649949093969049,0.532986135282034,0,60,500,1.7,1,2,NA,NA,NA
"0.163523262140575",0.461920355919436,0.198324719607588,0.702794627985478,-0.00630147765857234,0.595762453092567,0.3,60,500,1.7,1,2,NA,NA,NA
"0.148276895026034",0.42095230974928,0.192977932383516,0.648403932485349,-0.0900867922790911,0.511962055415631,0.6,60,500,1.7,1,2,NA,NA,NA
