"beta_error","beta_sd_avg","omega_error","omega_sd_avg","rho_error","rho_sd_avg","rho","N","n_reps","beta_free","omega_var","Tfull","beta_estimate_sd","omega_estimate_sd","rho_estimate_sd"
0.0417189106710135,0.228941824276268,0.0553837429888903,0.397209260884106,-0.0298663969789602,0.389839428899894,0.4,50,500,1,1,3,0.220279806520678,0.395459296545622,0.287854631782757
0.0411917215593897,0.229610036280054,0.0761149579531079,0.405942458277973,-0.0899439891212319,0.377543780004551,0.5,50,500,1,1,3,0.219514402935083,0.401829722411952,0.278907054796714
0.0435518739613069,0.227899964661849,0.0794334864967204,0.412203041868945,-0.110338742966178,0.365067678730312,0.6,50,500,1,1,3,0.216479531253235,0.398181220809811,0.25746298214644
0.0459129504189414,0.231423451167221,0.0817660272569637,0.421278756354567,-0.120288503624123,0.319764219072033,0.7,50,500,1,1,3,0.234723110488354,0.454293417339697,0.260547173535015
0.0333287959919452,0.231384847582176,0.0851947004087737,0.431756111971231,-0.118868925604073,0.252344426986576,0.8,50,500,1,1,3,0.224793529285343,0.422348407336451,0.236380994692965
0.0339168592035056,0.239308788228269,0.0857334568274332,0.470138077501705,-0.0614119384324381,0.130458670669823,0.9,50,500,1,1,3,0.228608357866787,0.440480833430083,0.145324790215191
0.0263935116544202,0.253834079520673,0.0449803221479719,0.407904409848872,0.00440829013617703,0.037831160930348,-0.9,60,500,1,1,3,0.238581033639532,0.381635571438477,0.0375247883265458
0.0266010078334049,0.237450924519116,0.0562166265340864,0.384614000362306,0.014604202178606,0.0734522296055401,-0.8,60,500,1,1,3,0.245626474389164,0.409168846329139,0.0694194325837848
0.0194194606797328,0.228539493624371,0.0555274266757402,0.371976243131304,0.0210675910903822,0.106535911379436,-0.7,60,500,1,1,3,0.225122862757167,0.356846153268227,0.114043913431753
0.0332633589224434,0.224877138612721,0.0498783779095942,0.363841431808868,0.029846593550518,0.141221419997255,-0.6,60,500,1,1,3,0.21685058422112,0.359830552011287,0.140201512043924
0.0335672515141451,0.220171414480477,0.0353921316280371,0.353037278919294,0.034219971671768,0.170972846584901,-0.5,60,500,1,1,3,0.218212743464808,0.365287369739868,0.178001430015912
0.0290180721538034,0.217686097280614,0.0455415331440719,0.353257865252686,0.049025665370909,0.206125078323543,-0.4,60,500,1,1,3,0.210693944963327,0.330790434231907,0.212204904831047
0.0161699535201319,0.211976249259638,0.0249092453621385,0.342985722772219,0.08154789661886,0.2415433781713,-0.3,60,500,1,1,3,0.206143912224962,0.331814130925118,0.265987279243984
0.0334006262770839,0.210360339769616,0.00158322439360682,0.334945478060975,0.0595320520395865,0.260401735128175,-0.2,60,500,1,1,3,0.209605798527831,0.325509072467856,0.252379845569846
0.0366962113498519,0.207547233190053,0.0310016711651399,0.344561975989034,0.0782190474230868,0.290402633506745,-0.1,60,500,1,1,3,0.20888766114699,0.358403570745856,0.288552580511924
0.0242745179789392,0.206623207018341,0.0341199626368796,0.34756561796428,0.0714132984657161,0.315439466688066,0,60,500,1,1,3,0.202636715949307,0.366114505244586,0.290501548674871
0.0154020363904758,0.204009066558609,0.0230908431360558,0.344615033760154,0.0815896102151153,0.330585013475645,0.1,60,500,1,1,3,0.196553225134215,0.34889892865494,0.293231080265034
0.0444026508056337,0.206718176763821,0.0467940994163559,0.352249269059494,0.020029793307141,0.337401003378689,0.2,60,500,1,1,3,0.205329588940266,0.345998710763801,0.303702928139164
0.0586390207054125,0.205920146241275,0.0504994781249125,0.350857789021,-0.0123942943845741,0.348874786196126,0.3,60,500,1,1,3,0.200354590893545,0.340168446775328,0.276634633620008
0.0459736174682118,0.204097888315147,0.0409777448500955,0.350759893611655,-0.00581787450504469,0.345992487556812,0.4,60,500,1,1,3,0.197229803818639,0.383722448669309,0.264870202007303
0.0364372452806624,0.205030878350334,0.0653879982228629,0.361318631022165,-0.0817349522550372,0.335406343658773,0.5,60,500,1,1,3,0.193126282827393,0.370484787703618,0.278885394997761
0.0469066608816419,0.204929942096481,0.0419557649191841,0.35896999718775,-0.094034611507487,0.318556785544344,0.6,60,500,1,1,3,0.18770734609062,0.339115420140678,0.26648729853892
0.0374469232086066,0.20495769080724,0.0357778837462013,0.360965954980843,-0.0986664541943354,0.282068808560962,0.7,60,500,1,1,3,0.207299690828151,0.356561585333043,0.230240523537299
0.0359989452023476,0.207978176499509,0.0626688783303884,0.382587358088563,-0.0872064776932058,0.209526479342305,0.8,60,500,1,1,3,0.191911475420961,0.397336395284809,0.202568869990092
0.0141604486820858,0.215473489640224,0.0774638150851204,0.422880564386926,-0.0603599204818052,0.115177696624787,0.9,60,500,1,1,3,0.210473281826811,0.425869225484313,0.150672455507684
0.0101597790052713,0.227953943593816,0.015653355069932,0.356939149521981,0.00771751431001135,0.0358201714039748,-0.9,70,500,1,1,3,0.219069154492715,0.332089939057356,0.0337394043429799
0.0254824735678381,0.220080056450165,0.0600126756612704,0.354364865190735,0.0111098263479886,0.0665332476048187,-0.8,70,500,1,1,3,0.222949288712417,0.383785452892122,0.0658376484953747
0.00917835057015551,0.209090681141635,0.0391044446204001,0.334711714044013,0.0206320257039074,0.0966819157112457,-0.7,70,500,1,1,3,0.202091954308398,0.334935379076394,0.09549040451976
0.0103349710690863,0.205609425336319,0.0458908212589388,0.333064431909865,0.0335109874600557,0.13185217459244,-0.6,70,500,1,1,3,0.213932649228144,0.338025926680478,0.125201990422112
0.0143741398891723,0.200137309094765,0.0198881723820262,0.318904125915536,0.0375983461418877,0.158419782914692,-0.5,70,500,1,1,3,0.199045117376723,0.304042996219958,0.163578158265916
0.030251686442892,0.198020003529528,0.0125979675947706,0.311341608634475,0.0528651379058154,0.188175914658894,-0.4,70,500,1,1,3,0.193760673344767,0.315643953908426,0.220174172896106
0.0178569978935996,0.196435388648643,0.037837834865389,0.318999647370663,0.0400036224134737,0.215218037454332,-0.3,70,500,1,1,3,0.194190418381869,0.324780341123414,0.208717143143275
0.0425447306648831,0.194402004524208,0.0442057274087107,0.31608199237332,0.0550336762138879,0.240792860570652,-0.2,70,500,1,1,3,0.193739947873737,0.322050028833873,0.244462475077937
0.00886164484182271,0.190162167322836,0.0128812121722384,0.309492622356499,0.0592859993387503,0.268697867938448,-0.1,70,500,1,1,3,0.186296020261495,0.296808380230182,0.256196247209428
0.0262306206419401,0.18979756824482,0.0324918896157666,0.314499784105725,0.0364421951678581,0.278414639627801,0,70,500,1,1,3,0.187354695183647,0.310172301607741,0.270333321355527
0.0305501868534584,0.188891058411394,0.0321325020480305,0.315507036232073,0.0574515491263285,0.306041096629282,0.1,70,500,1,1,3,0.187743018349446,0.300035806282417,0.276517740189803
0.0240646297439436,0.188309037134608,0.0375861325652717,0.315643881361219,-0.00356057176775573,0.318916788374836,0.2,70,500,1,1,3,0.170494611306527,0.293851232384109,0.264432732157288
0.0267861109056837,0.186953973807162,0.0394442418174919,0.318555565340283,-0.0105021691883982,0.313348341475367,0.3,70,500,1,1,3,0.17856902201044,0.308100657530953,0.276617928392338
0.035466028271047,0.187368915724052,0.0378786685170949,0.31946519770028,-0.0352004379892272,0.318438665891231,0.4,70,500,1,1,3,0.183482527122845,0.327803442301306,0.262222177100881
0.0443704605174887,0.187722458857075,0.0332217416886022,0.319609045418556,-0.0594281571351563,0.30464807690391,0.5,70,500,1,1,3,0.181964091480666,0.31076231219938,0.258146199052225
0.0159669882206782,0.187045870405944,0.0589957635866593,0.333505937570414,-0.0805756508091326,0.309770704999503,0.6,70,500,1,1,3,0.184555673826254,0.358479671619408,0.223947987958806
0.0282916617271087,0.189827500226036,0.0767304359726314,0.344145048823026,-0.0872172942417838,0.252320728355207,0.7,70,500,1,1,3,0.185284829083222,0.343627390827261,0.217650672911686
0.0251361051908679,0.187198983716658,0.00246671031680881,0.331637415884789,-0.0759980791932874,0.188192963010685,0.8,70,500,1,1,3,0.178187849559691,0.332789487411258,0.177360362374198
0.00707178227769939,0.195609002372796,0.0260643911647172,0.371672693081877,-0.036599562006695,0.0867858789079726,0.9,70,500,1,1,3,0.196417925720039,0.355997514185158,0.100897524447364
0.0237194526667023,0.216740933549315,0.0556696324634968,0.348618568906717,0.00232114323961071,0.0317427167269913,-0.9,80,500,1,1,3,0.218021520455502,0.370103146516403,0.0304022497454373
0.0281200795581437,0.203819987007791,0.0543021415805974,0.325566612658963,0.0101731028998596,0.061372945915129,-0.8,80,500,1,1,3,0.209578845045956,0.332490429126556,0.0627470433509373
0.00365657578900505,0.194354263541965,0.0118215102815482,0.305916844673883,0.0151635983221141,0.0901891308786742,-0.7,80,500,1,1,3,0.196755387785728,0.299437093329281,0.0866434982982024
0.00192930016372252,0.188704463239249,0.0168743157975197,0.298480402964591,0.0270094268361791,0.118629410854578,-0.6,80,500,1,1,3,0.18423537101592,0.306546595649177,0.11508806858769
0.00437202628806686,0.18425580743469,0.0155199232237581,0.292956728595487,0.0280152157362825,0.144266762883436,-0.5,80,500,1,1,3,0.177844672499258,0.299952747684264,0.138431101095932
0.0115427618093909,0.182909304783943,0.0178129365611247,0.292027399200346,0.0413565755224447,0.172805534273222,-0.4,80,500,1,1,3,0.180325259987787,0.278005478877986,0.170882985317424
0.0197671856962218,0.181995342753426,0.0239348806574842,0.292675559749909,0.0458995729749758,0.200676683577166,-0.3,80,500,1,1,3,0.182697230100577,0.300630498911755,0.208357234988544
0.00806015577582881,0.177596640170383,0.0278435125106385,0.291184152509814,0.0523738456329358,0.222086559691929,-0.2,80,500,1,1,3,0.171201812953281,0.294541660177746,0.24467316390242
0.0168508182602216,0.177039919127097,0.0210603060657791,0.288378069440571,0.0601723786229256,0.243837817280537,-0.1,80,500,1,1,3,0.174147744644917,0.280032603750184,0.254455557737389
0.0152830511523619,0.175076852818567,0.0224413324917845,0.288692974380173,0.0508310704255637,0.26391370612958,0,80,500,1,1,3,0.167554593332414,0.30349285746333,0.273465151791217
0.0324973623592334,0.176880323398635,0.0295289150442964,0.291253695275307,0.0237230159375515,0.279427244921669,0.1,80,500,1,1,3,0.184384914182415,0.272223830236446,0.258537699292133
0.0194982366156928,0.173174198760049,0.0187254955154205,0.288706957992907,0.0242829415408715,0.291445274895838,0.2,80,500,1,1,3,0.169810804666132,0.278947114166443,0.259437575413027
0.0152225699054398,0.172654338711986,0.00866444640180978,0.287638507927458,0.00825409852560936,0.30019929655168,0.3,80,500,1,1,3,0.171050689994579,0.276613695026561,0.254294172209944
0.0319100156164691,0.172449368515056,0.0220612084421225,0.292867664139096,-0.0333034889809151,0.293479763536627,0.4,80,500,1,1,3,0.169093899917942,0.289689438793334,0.260684313022341
0.0284031902260011,0.175503425752841,0.0638637389293871,0.305616860631125,-0.0834512093140852,0.30079107923772,0.5,80,500,1,1,3,0.166330877357302,0.312416302346212,0.252561471693969
0.0317627500519695,0.173528949182006,0.0530846130719543,0.305631487815456,-0.082835495688722,0.278607033684446,0.6,80,500,1,1,3,0.162763677340038,0.319581671065464,0.222843526850796
0.0230991073466792,0.174329622322322,0.0519660662727565,0.308712211826228,-0.0868004691323782,0.232812125585299,0.7,80,500,1,1,3,0.163033899582173,0.316542900156198,0.20932401375838
0.0199256443839524,0.176564787891629,0.0563556711884255,0.322152859943065,-0.0830260592490587,0.170304970913574,0.8,80,500,1,1,3,0.173499507579385,0.322437992507337,0.193768055188421
0.0205738434676158,0.184472557138761,0.0654890517886478,0.356126229773103,-0.0366808453703501,0.0786505155054523,0.9,80,500,1,1,3,0.191860064693828,0.381010183944343,0.112745657684038
0.02368971532419,0.202274870250173,0.0512935868539337,0.324621541464022,0.00111016867444091,0.0294880920849433,-0.9,90,500,1,1,3,0.192456489962032,0.321182239948962,0.0273377575811774
0.0125074621791698,0.189874575875357,0.0335709770581093,0.297621300465324,0.00694953213940378,0.0569450158144465,-0.8,90,500,1,1,3,0.194486499070385,0.308393154265839,0.0581955144187276
0.0138058306459178,0.183100596881982,0.0344644828027708,0.287786201912333,0.0127780653912026,0.0831464007569675,-0.7,90,500,1,1,3,0.18006355537441,0.29043306932524,0.081293113339585
0.0223146125535335,0.179839419486599,0.0315202126799451,0.283332200961128,0.0178036955185967,0.10892149570608,-0.6,90,500,1,1,3,0.158803599292026,0.26582451670199,0.113801565878007
-0.0128760131233599,0.171288358902678,-0.0101772779746488,0.267087371860733,0.0359271582019657,0.135763838978712,-0.5,90,500,1,1,3,0.168075656373006,0.270436261201158,0.144898203738165
0.0122035565757029,0.172790330720779,0.0310946868928038,0.277111936167184,0.029592000254759,0.160704037180002,-0.4,90,500,1,1,3,0.172514125992246,0.267129676273565,0.151186902495975
0.0195802848329243,0.170001181799556,0.0261734497064284,0.272226687927216,0.0351226607021559,0.184552959588197,-0.3,90,500,1,1,3,0.182541010489606,0.268606502031555,0.19425566787565
0.0294699631370643,0.168414684083836,0.0316023917277388,0.273437730052411,0.0388412383856764,0.205463881986659,-0.2,90,500,1,1,3,0.162963200217991,0.272512059465446,0.22001637448875
0.0258471305631003,0.167091778329584,0.0306018731671834,0.272726231831534,0.0499478466391476,0.232324535624394,-0.1,90,500,1,1,3,0.171774025888787,0.277819149999405,0.236981593962271
0.011932442820178,0.164474342366319,0.0316196280481811,0.271282168949814,0.0285566407474905,0.242923787298609,0,90,500,1,1,3,0.158224139567353,0.264334141166135,0.243696159812372
0.0113466561217493,0.162849437136352,0.0170323111203089,0.268247109455028,0.049497910226427,0.263201670890956,0.1,90,500,1,1,3,0.164768923294769,0.272879486436107,0.25383103220587
0.0192819265560011,0.163744255354995,0.0338383395521516,0.272831969237703,0.00539510157282057,0.278873360572903,0.2,90,500,1,1,3,0.160553248328628,0.252448102950479,0.2301752241764
0.0104432104059238,0.160159302911845,0.00459790869599563,0.265912617634679,0.00265505793573553,0.278382300406684,0.3,90,500,1,1,3,0.157348990531868,0.25794612292382,0.24299985799951
0.0175445624418861,0.161834650060049,0.0263819136776436,0.274728888399186,-0.0348578800978278,0.280667473856906,0.4,90,500,1,1,3,0.155546830994249,0.266612728862469,0.235120525545868
0.023436122463215,0.162296836575598,0.0357596063959275,0.278026249461573,-0.0519423835093364,0.270772802224495,0.5,90,500,1,1,3,0.166757416215164,0.26788450090784,0.235627052343675
0.0326409985025759,0.162957947871226,0.0405012993139906,0.282339074121664,-0.0766359585523117,0.254430163534594,0.6,90,500,1,1,3,0.160341009145822,0.276329635432404,0.220932835964771
0.0200450374352902,0.162847819934692,0.0390724691464667,0.285934570704611,-0.0848346676215746,0.220670473601058,0.7,90,500,1,1,3,0.160148796784042,0.294613813984426,0.199706328992855
0.0110579512936036,0.163538874977704,0.0219887303287142,0.289385868695176,-0.068149703545446,0.160290184002565,0.8,90,500,1,1,3,0.163378678221768,0.293969763204979,0.156395508866306
