"beta","beta_sd","omega","omega_sd","rho","rho_sd"
1.03804509607527,0.0143524584329438,1.01666207632315,0.0239776591552466,0.098945201694137,0.0287507147503529
0.995570408728512,0.0138799473450724,0.976256514608832,0.0229755019620213,0.12020691294895,0.0289104464426207
1.00980991678197,0.0141096291260198,0.989891365227717,0.0235036746825353,0.0746750120998912,0.0279738570711351
1.01265427971666,0.0145518514041337,1.00617984149667,0.0243708422554661,0.0688091634328061,0.0274804686481696
0.996101144130693,0.0142622833362976,1.00641263015301,0.0241025440731631,0.0987600740604146,0.0290478176817931
