"beta","beta_sd","omega","omega_sd","rho","rho_sd"
0.995225336460638,0.00955649519342197,1.00874382255304,0.014727487120521,0.592708343736959,0.013131853828458
0.998606150317993,0.00954652615088199,1.00959806985024,0.0147287524767624,0.591457414468229,0.0132189382695054
0.990200398296585,0.00950857936140632,1.00365589229042,0.0146282495049009,0.613569863612265,0.0131283572978625
0.992556752244033,0.00962069062997326,1.02638090442129,0.0149721001559765,0.613081317493042,0.0131369038005436
0.993232781012381,0.00945908680228024,0.982211939894931,0.0142597175712837,0.615216411767211,0.0129573946791064
