"beta","beta_sd","omega","omega_sd","rho","rho_sd"
0.998388483646925,0.00865168023703061,0.97838660102462,0.0124930209156952,0.00363479210826152,0.00612232941463966
1.00558693250787,0.00871465523294977,0.996126765691754,0.0128261936240529,-0.00360938275119712,0.00624078950505197
1.01570458051635,0.0087204615649529,0.994735220342311,0.0127446944695761,0.0020477316297088,0.00628801792490096
1.00846668896228,0.00873080516912798,0.999715753418047,0.0127620845605757,0.00264961584428566,0.00621413945560766
0.986353723863485,0.00881262780525216,1.02094323886698,0.0130557438758759,0.00600491231772011,0.00613504940178752
