"beta_error","beta_sd_avg","omega_error","omega_sd_avg","rho_error","rho_sd_avg","rho","N","n_reps","beta_free","omega_var","Tfull"
0.0497995419039526,0.198727959804641,0.0469600407262724,0.351485494800452,-0.103996694732415,0.266438976169177,0.8,70,500,1,1,3
0.0180469953010772,0.202713580438304,0.0552773767948395,0.381359775523729,-0.0856442193374195,0.153444413294175,0.9,70,500,1,1,3
0.0247219356172995,0.183432457998677,0.0191923754965684,0.291286485014534,0.0662854669321119,0.308082650309114,0.1,80,500,1,1,3
0.0319743731014809,0.18255304176323,0.00995482647174292,0.29284253864322,0.0466750055040959,0.314189467841016,0.2,80,500,1,1,3
0.00441283515986625,0.18069276145979,0.0212358820167367,0.294219308831355,0.0340622378380646,0.327349570848188,0.3,80,500,1,1,3
0.0371112682422211,0.183227755288618,0.0424508535836611,0.307023030009065,0.0124370405419785,0.338905149683935,0.4,80,500,1,1,3
0.0316046879936553,0.183013866423011,0.0400850448629585,0.305837257282726,-0.0326441730536477,0.331478435311955,0.5,80,500,1,1,3
0.038006624471337,0.182851083958794,0.0574606555467298,0.312873849546108,-0.082540345665044,0.330838921751429,0.6,80,500,1,1,3
0.0362219704327971,0.181851978644191,0.0389470886038866,0.314622046286792,-0.0868885621230229,0.294300455140393,0.7,80,500,1,1,3
0.0175949130417647,0.183434571860694,0.0362824856890042,0.321511322997135,-0.104203889376027,0.24756143922965,0.8,80,500,1,1,3
0.0249973465862776,0.186491115630923,0.0314411907139234,0.344123465483571,-0.0707000440315597,0.135402365637949,0.9,80,500,1,1,3
0.0181299589463639,0.172590826416431,0.0272551814486171,0.276463073186078,0.0545681273674582,0.282469656594206,0.1,90,500,1,1,3
0.0116043667023974,0.168729701494653,0.00107619459746147,0.268490629881322,0.0593441455400516,0.294092549100309,0.2,90,500,1,1,3
0.0254660783232109,0.169519209041544,0.0100881551136167,0.272366359593875,0.0426048573007506,0.311214913738873,0.3,90,500,1,1,3
0.032905135137869,0.17012748912889,0.019800790927548,0.280436530689434,0.0266296833081612,0.317803553074128,0.4,90,500,1,1,3
0.0341495222013753,0.171126457703937,0.0393608200911993,0.286647106928417,-0.0321274499329492,0.319117121036578,0.5,90,500,1,1,3
0.0377140703432784,0.169322435065048,0.0264909337618247,0.285290561297684,-0.0485455975041912,0.314583488912179,0.6,90,500,1,1,3
0.0236122573770468,0.169201885049161,0.0281272458216756,0.288185233709956,-0.0919595619922924,0.277569653259309,0.7,90,500,1,1,3
0.0284043571199601,0.170122024531033,0.01297119908846,0.294051165901144,-0.0789346574543876,0.216420554896725,0.8,90,500,1,1,3
0.0217277561068276,0.177837042902231,0.0813334805931581,0.340846706983802,-0.0623474166938401,0.120275960708133,0.9,90,500,1,1,3
0.0294478952928789,0.16410178815758,0.0331477078422523,0.263819165942391,0.0507664099662237,0.275307848749007,0.1,100,500,1,1,3
0.0253042010814133,0.162058287626984,0.0222643586253972,0.261491293671775,0.0383018844153131,0.280612690796055,0.2,100,500,1,1,3
0.022177316333565,0.161761587538025,0.0310161751944228,0.265958446640303,0.0267909076529542,0.298646547240018,0.3,100,500,1,1,3
0.0400896677594243,0.160637971132681,0.0207440248771089,0.26213402672022,3.27673213885875e-05,0.297104036665237,0.4,100,500,1,1,3
0.0263752571312654,0.159894842414712,0.0328684621786831,0.267260631070009,-0.0271557685358328,0.299745569544222,0.5,100,500,1,1,3
0.0417553869810386,0.161946769088506,0.0393657623421039,0.274912465028757,-0.0496798950530637,0.283519531677331,0.6,100,500,1,1,3
0.0296156764728851,0.161128126321663,0.045043249758916,0.276257494380366,-0.0720454334149151,0.253177110642066,0.7,100,500,1,1,3
0.0207149660931826,0.161333958557986,0.0302140717906114,0.281359065341591,-0.0926649519533922,0.208035747020737,0.8,100,500,1,1,3
-0.000445707097073029,0.163182124454452,0.0198083617090098,0.30164975159425,-0.062371784079664,0.115316505753339,0.9,100,500,1,1,3
0.00521354613685389,0.111757078536607,-0.00245403746104986,0.173377091660472,0.0213592996939925,0.18752468034657,0.1,200,500,1,1,3
0.00494555997109145,0.110668611134299,0.00419454080860024,0.17536089650445,0.0234402451635295,0.198399638288174,0.2,200,500,1,1,3
0.00975606103559661,0.110531941733965,0.00760504939616302,0.176529360618789,0.0196443790313702,0.212501474709264,0.3,200,500,1,1,3
0.0178632373791459,0.110862761243335,0.0206540193510675,0.180461554495015,0.00558001953236867,0.215111918015865,0.4,200,500,1,1,3
0.020127706336321,0.110035666433149,0.0100181954651257,0.180143310791267,-0.0202263805446224,0.218107146500063,0.5,200,500,1,1,3
0.0168831705701051,0.110209501274929,0.0175872976606507,0.183784075167204,-0.0372565656360861,0.209218355601298,0.6,200,500,1,1,3
0.0138818709948001,0.110609906853541,0.0253857189949738,0.187123763812888,-0.0529189765044612,0.181949455095738,0.7,200,500,1,1,3
0.0177896957366713,0.111497638812075,0.0416882025720697,0.194902651953833,-0.0578683679490047,0.140008400031024,0.8,200,500,1,1,3
0.0043410550762413,0.114506974384342,0.0439797219750328,0.212368211414353,-0.0226331769765769,0.0582210341496594,0.9,200,500,1,1,3
0.00718885750022434,0.0911747912405976,0.012475706262215,0.142222223745394,0.0239551145610814,0.152112325421511,0.1,300,500,1,1,3
0.0155574683844506,0.0904891785450397,0.00659220412997087,0.141772267454984,0.0206820928861367,0.162760096069612,0.2,300,500,1,1,3
0.000337272815331052,0.0892163936286062,0.000490794882479854,0.141759658379626,0.0237753765397987,0.174421456091763,0.3,300,500,1,1,3
0.00882223322061823,0.0889659947131867,0.00589641716693215,0.143406302747263,0.00137127790679351,0.178513522399966,0.4,300,500,1,1,3
0.0108942697106688,0.0887269794165153,0.00686448242049733,0.145071355950932,-0.00488828239388656,0.181113218929094,0.5,300,500,1,1,3
0.0180454148156306,0.0892250613542117,0.0212209226174677,0.148913950226816,-0.0259042486832285,0.171901390474213,0.6,300,500,1,1,3
0.00253202549805432,0.0887091129178899,0.0115471490744059,0.149207343273157,-0.043832547302691,0.153555341611904,0.7,300,500,1,1,3
0.00913955744793347,0.0895443112934794,0.0108968579290984,0.153154367788907,-0.0290030940063646,0.101033060170547,0.8,300,500,1,1,3
0.0069837828073558,0.0924335312474859,0.017950783538704,0.167956204841651,-0.0114588752222106,0.0401203003309323,0.9,300,500,1,1,3
0.00288447996329262,0.0786728391325413,0.00548335307671151,0.121915400339764,0.0152969440944847,0.132019776122389,0.1,400,500,1,1,3
-0.00563918737905651,0.0775280118703283,-0.00266556114479311,0.121040498288479,0.0279607358889502,0.141796718749706,0.2,400,500,1,1,3
0.00556026205133729,0.0770636519158642,-0.00121783938251992,0.122533443458913,0.0347807050905973,0.15203759097649,0.3,400,500,1,1,3
0.0101963342875943,0.0767267467576927,0.00148999853600507,0.123251012653476,0.0179828729046899,0.155329422041817,0.4,400,500,1,1,3
0.0100683741421993,0.0767531355522471,0.0122727471422563,0.125948984682512,0.00436378698989212,0.157821344370347,0.5,400,500,1,1,3
0.00818556606056209,0.0762418569856485,0.00760716735796322,0.12624252062866,-0.0247182825606039,0.152050484986166,0.6,400,500,1,1,3
0.00929970283907603,0.0766878870176273,0.0184682232613308,0.129077922807544,-0.0337125604261275,0.130341025791096,0.7,400,500,1,1,3
0.00451794262032688,0.0768237716374006,0.00554150317186148,0.130725652477301,-0.0223124619496279,0.0851363051978978,0.8,400,500,1,1,3
0.00922500787130489,0.0796538634746396,0.0045773311031475,0.143157319046684,-0.00783489749927908,0.0324901551390664,0.9,400,500,1,1,3
0.00312461690267329,0.0699628731815923,-0.00208678701141839,0.107480888060976,0.0164567178910986,0.116562765003104,0.1,500,500,1,1,3
0.00135097912145042,0.0695012397933506,0.00615885165519825,0.109090206341538,0.0151507171661878,0.126346210385566,0.2,500,500,1,1,3
0.000677082850287013,0.0687188421765423,-0.00408334372099026,0.108627043682409,0.022999404381745,0.135197273269188,0.3,500,500,1,1,3
0.00522135989017916,0.0684014283778304,-0.00381478105160481,0.109481538177698,0.0256331735937576,0.140603745348286,0.4,500,500,1,1,3
0.00820181776874178,0.068306550600735,0.0109106509738483,0.111991343104194,-0.00203203773616641,0.14247688056766,0.5,500,500,1,1,3
0.003027066429965,0.0680160927745576,0.00383053484882408,0.112250244843945,-0.0145282602598917,0.133107849085373,0.6,500,500,1,1,3
0.00489210273037023,0.0679739941546791,0.00663998070791204,0.113776958807685,-0.0278112566483075,0.113674102404011,0.7,500,500,1,1,3
-0.000744051725874184,0.068473941061035,0.00155790102874266,0.116195322066298,-0.0189521194157558,0.075380125611752,0.8,500,500,1,1,3
0.00302732727698215,0.0711152814256046,0.00722735413665178,0.127628785054632,-0.008718175217109,0.0289470673965997,0.9,500,500,1,1,3
0.00108588511436557,0.0492905011439991,-7.25071697051267e-05,0.0758461636155871,0.00510994826493289,0.0813052278516137,0.1,1000,500,1,1,3
0.00108364463261031,0.0488409040522368,0.000178967476281494,0.0761433483815713,0.00860402692826576,0.0895444659664586,0.2,1000,500,1,1,3
0.00238846023964264,0.0485351778764651,0.00234702873458388,0.0766995170197205,0.00805740894171342,0.0963489021644736,0.3,1000,500,1,1,3
0.00197682002017282,0.0481695856058904,0.000744624206729669,0.0772642838722456,0.0091288175320762,0.101992039905657,0.4,1000,500,1,1,3
0.00299982369841845,0.0478379735803301,-0.004444950617258,0.0776403027022644,0.00416944279118118,0.103513527614662,0.5,1000,500,1,1,3
0.00427716289454444,0.0476208835865046,0.00275145672812605,0.0787454923704157,-0.00960829870757661,0.0975629261283087,0.6,1000,500,1,1,3
0.002427655395989,0.0475941136661473,0.00398703241106139,0.0795263734291969,-0.0120241641106235,0.0796213748929737,0.7,1000,500,1,1,3
0.000712136240077113,0.0481175370242119,-0.0032379951235899,0.0810517701938429,-0.00966996486819836,0.0495294716396644,0.8,1000,500,1,1,3
0.0050911658809386,0.0501893829882613,0.0079080068664514,0.0902368786570195,-0.00389229513773232,0.018918995644236,0.9,1000,500,1,1,3
