"beta","beta_sd","omega","omega_sd","rho","rho_sd"
0.976670473144839,0.0158810390637923,0.968491833012136,0.0254557233622737,-0.37898149381823,0.0168689403656753
0.988691771831864,0.0157850939665596,0.963186015648531,0.025328733559516,-0.381924718551456,0.0165955637254481
1.02054072678841,0.0165498001291157,1.02368059391767,0.0276281251732561,-0.414981382549456,0.0162917974180235
1.00683528234654,0.0163285904153442,1.00605910329522,0.0267606838392348,-0.400369253477169,0.0166306271782342
0.983658464736427,0.0162123715800251,1.01305982352769,0.0273183965618309,-0.410185812489533,0.0163534246473711
