"beta","beta_sd","omega","omega_sd","rho","rho_sd"
0.997493699884605,0.0100745980972916,1.00312510300377,0.0149616532458789,-0.00763028494765268,0.0120849900844294
0.991431134427868,0.0100653243416022,0.994570212563096,0.0147722657043801,-0.00946965337324442,0.0122296814629305
0.968154534897287,0.00992659325836645,0.967987068786722,0.0144100292670953,0.0120350429075722,0.012431184356773
0.994615108902498,0.0100732343579895,0.995507159620116,0.0148676591485324,-0.000437131349050465,0.0122982044236205
0.999688182220794,0.0100642464771521,1.00728339813377,0.0150433018112956,-0.0105209674719069,0.0121175470892286
