"beta","beta_sd","omega","omega_sd","rho","rho_sd","tau1","tau1_sd","tau2","tau2_sd","tau3","tau3_sd","tau4","tau4_sd","tau5","tau5_sd","tau6","tau6_sd"
1.01260959794514,0.0764463695847199,1.02992605687597,0.129939459229675,-0.123707048063351,0.120071973273824,0.0743220460203214,0.201365083415604,0.727708421122375,0.0746375655536598,0.738968628001106,0.0717255758814326,0.633284964243364,0.074479604194862,0.750512363484704,0.0784650485232755,0.733933589642398,0.0910360684891198
1.10221083421815,0.08716278143904,1.25247359470627,0.160862366948522,-0.206953864952682,0.110736919382231,-0.188709972444872,0.223625906904848,0.772822782902405,0.077836399510617,0.847321894454857,0.0734700129317941,0.82336590157214,0.0807759542917236,0.835507811398261,0.0816693688572677,0.692498548546384,0.0885514762585116
0.990203172044597,0.0735135919277776,1.12017740377286,0.138592598209675,-0.00698786185309026,0.125443246652858,0.0154523643319496,0.183990789207504,0.649777772708233,0.0697081020249365,0.67037307565129,0.0674886899015811,0.782977953065728,0.0754965422385748,0.685937022729913,0.0876789418698495,0.642188977252694,0.0953677919122206
1.00624583064705,0.0824011912099555,1.06008727338251,0.137186767506406,-0.340985242477276,0.0883705759337581,-0.0113481523175949,0.209166125199203,0.74679812460853,0.0730442166352981,0.706964282268293,0.0750386621335663,0.73455358121325,0.0767564042016113,0.762269827342403,0.0816251663780871,0.832986354657556,0.0933326360998327
0.949833118955531,0.0685826105373829,0.902640747565135,0.113853565273952,-0.0422544448983094,0.135851680074267,0.0602656794050207,0.181089281294436,0.739211961838389,0.0709491008750412,0.545998736293618,0.072657546891042,0.642816073914828,0.0777443132544527,0.681303617044293,0.0800333210679525,0.689799329201235,0.0894663956889326
1.04255521860861,0.0835247429952299,1.13067928838144,0.142733623055509,-0.333251206664018,0.0844016012768466,-0.0703276804549952,0.217519357614829,0.752063936629316,0.0733789558327386,0.822530374508951,0.0749383294162312,0.881846015856934,0.0701541988486851,0.840051245878317,0.0802664074021024,0.818873853350605,0.0889273759406456
0.826913537874825,0.0654946325905287,0.880891043343422,0.105302653659731,0.0668049358123233,0.146322746674843,-0.516792022015494,0.189789019304645,0.666155762419256,0.0716324211906798,0.680338561308584,0.0685048091032251,0.654312578454125,0.0654923578554434,0.508843445766625,0.0884209096134121,0.681987179131093,0.0823957859024613
1.11210696621171,0.0801705276072147,0.98744956399585,0.136229250618865,-0.189268180006932,0.119391216680651,0.196449745826168,0.188385073768402,0.67154741590336,0.0810073571304233,0.764133916566994,0.0787479117297269,0.725922005420934,0.0792716529857732,0.764959608537941,0.087032699677242,0.725452898666705,0.0940290048824576
0.981182386900534,0.0715089158057141,0.892918335861063,0.106027564867026,-0.0855996249525217,0.126837977217715,0.0522252869336069,0.199952679382415,0.621530888643813,0.0777589752627472,0.646647116408159,0.0694227944445801,0.72532929097275,0.0674870792371873,0.776973739114819,0.0743715099116808,0.617971334617067,0.0960663260281267
1.09918451287724,0.072659078223367,0.962537140188981,0.118090045808882,0.0300761346509744,0.142743022002337,0.0993993990427139,0.171170642007131,0.665229332073184,0.0753825712502019,0.685326862400687,0.0669633579216322,0.634082357530087,0.0723788669310604,0.727092976955745,0.077711983608898,0.751326660039285,0.0925293216797028
0.874819664477005,0.0652291673916015,0.901522085771066,0.104105157905041,-0.0259695140311486,0.118253748315428,0.117013896671455,0.180938849980527,0.489610393604676,0.081562736180591,0.669179437242924,0.0658804720851439,0.569439087098264,0.0716638892321356,0.584094526574544,0.082259976643925,0.586733974115775,0.0923752827235471
0.936182721575485,0.0655074868886208,0.938994029215081,0.111077491980843,0.00532578448240546,0.1223770193126,-0.298496819114067,0.180329762115692,0.782837266590051,0.0652797855335313,0.675770370148878,0.0625287345663467,0.508294152998279,0.0749045040590051,0.602475479198705,0.0794264408230733,0.800075209008833,0.0903433682425676
