"beta","beta_sd","omega","omega_sd","rho","rho_sd"
0.9981721585607,0.00954900365903351,1.01868607337118,0.0142641929709865,0.198123734915902,0.0104448417476687
0.998931494080571,0.00951525107459979,1.01152759287632,0.0141392298444036,0.186883867420502,0.0103310632418665
1.01816014066144,0.00952561987559191,1.00452364310364,0.0141669716371264,0.201967126142387,0.0104438342922402
1.00304832979769,0.00946107748540073,0.993046237116732,0.0138804108264981,0.189290766247323,0.0103075797826981
1.00816680735719,0.00947929380156273,1.00591388088571,0.0140961687977268,0.208784397734025,0.0105638144201895
