"beta","beta_sd","omega","omega_sd","rho","rho_sd","tau1","tau1_sd","tau2","tau2_sd","tau3","tau3_sd","tau4","tau4_sd","tau5","tau5_sd","tau6","tau6_sd"
1.02844397607985,0.0753077246549932,0.970072621138666,0.126554753871553,-0.0135291051248509,0.137020917645132,0.0462766669670953,0.180864764067927,0.718496639184428,0.0691915585705112,0.637259397085815,0.0735012469830377,0.700654251679226,0.0761134557633765,0.703939719086511,0.0852463417096654,0.63099243039629,0.095567677783453
0.953830603059613,0.0640227883120127,0.836692311009849,0.0969551087702529,0.257023254945807,0.148248055956608,0.173114423368867,0.196073221648549,0.747704402379401,0.0668109146380569,0.551447685873272,0.0661519345056608,0.610415972492204,0.0672102551900318,0.753128688255728,0.0736293894855612,0.549710498614593,0.0925026817045398
1.01719943103794,0.075050693315064,1.05454917527938,0.132007623499319,-0.00774602988097465,0.135293770445472,-0.0389304846966519,0.176151049163781,0.644656174591797,0.0710962522026479,0.70518188456733,0.0683375532065285,0.737003429318824,0.0710194358071587,0.672271854073203,0.0760253852759737,0.574806147876856,0.0919468259035973
1.00279348318109,0.0730043915752882,1.09383202661833,0.139575641187912,-0.0101227622237936,0.14064931425728,-0.173530689225326,0.199192887458053,0.61139173078584,0.0724398698431584,0.780729467836183,0.0627702950161413,0.676798253781212,0.0789345989289883,0.631084516239066,0.0899510898051827,0.693142403070557,0.0856496139818724
0.955030852082109,0.0667425326004273,0.858679789338917,0.0971821065623738,0.24439334458942,0.149514657685286,-0.122893658524706,0.18987384684416,0.710008435014321,0.0643307996261995,0.598563784214992,0.0696443282312949,0.673330152216584,0.0690341705736846,0.604022261606968,0.0686747730501396,0.794243666470932,0.0820639555016874
1.00057243708466,0.0692596295263953,1.02233689384121,0.11998900538707,-0.0706539821594087,0.120619989587419,0.0705953090986247,0.184701769222896,0.752827553210066,0.0678330973484208,0.733926766271973,0.0675069775439862,0.7511578185625,0.0738673910043201,0.672381216213785,0.0807824059338609,0.790486821766679,0.0930585480564026
1.15227448691224,0.0875147258771113,1.37820326957429,0.169617372286715,-0.0871722003069171,0.128232646575666,0.157279122230403,0.212946178376224,0.707397592392781,0.0719981164306926,0.873942797622505,0.0683006095064002,0.808794927262761,0.0796764129161311,0.810976334353625,0.0854937591056154,0.818148309959139,0.0958018417218146
0.94764185462066,0.0743702609964343,0.993481013674054,0.120830406291483,-0.0186126006555883,0.123577791976947,0.0447102363770931,0.200900119131075,0.717858206044976,0.0681826566044352,0.691098326180016,0.0662674823539745,0.584543871387377,0.0716548055673903,0.633877216057677,0.0831625243471297,0.763968650632877,0.091887768473732
1.10483008746617,0.0748667081286649,1.05731477035699,0.125980664679612,0.0016533453034055,0.133486746368243,0.282387645659492,0.182780979515396,0.707863455721086,0.0715391678921948,0.754983701466099,0.0701277974184669,0.746259444141859,0.0706045904442971,0.662192255423937,0.0747925584636424,0.654917598996511,0.0828915643889318
1.00013427819582,0.0765090504781363,1.06369131123827,0.137470559445978,-0.145455184879829,0.125700912029902,0.191934254150469,0.203094365151974,0.661565514756481,0.0728574544176172,0.720082538775396,0.0752888004335628,0.721113492256221,0.077970142266363,0.703676586901868,0.0789826188788634,0.869901195997219,0.0884297613203805
