"beta","beta_sd","omega","omega_sd","rho","rho_sd","tau1","tau1_sd","tau2","tau2_sd","tau3","tau3_sd","tau4","tau4_sd","tau5","tau5_sd","tau6","tau6_sd"
0.966242994919527,0.0726318618373879,1.08000100203711,0.123029108551071,0.126994000221445,0.119839709682212,0.0113356678313485,0.189911414017207,0.763448818154393,0.0613746690418402,0.690573330561266,0.0626720853496505,0.778513511128733,0.0648063157815417,0.639389269357821,0.0856035578593096,0.789405321176796,0.0887578554938997
1.02610765157719,0.0694232481480601,1.03845657155962,0.113391246748365,0.269876488835882,0.12545513237763,0.264687509375694,0.182756870697252,0.627770332482188,0.0689331048254978,0.676022072518457,0.0594263074313547,0.798036879688021,0.0632053476142319,0.734211970391713,0.0678122884631176,0.768296669847092,0.0825512111655454
0.980517342081379,0.069760862433019,1.01522724779301,0.105970719012523,0.0233573532824244,0.0972225971789486,0.371263809713054,0.177953294531655,0.682288252341303,0.0662195225565178,0.672513707890132,0.0622742162330388,0.663834248364701,0.0654819213228735,0.626969746995829,0.0677964385238298,0.831021076761982,0.0762900021518438
1.02487251274377,0.0699856924169842,0.975058934026464,0.104322449846226,0.103819201542492,0.11456947780157,-0.116975077156156,0.189524116257701,0.760371228740868,0.0648560612559057,0.653534625192081,0.0599469637330975,0.676377224746823,0.0702546124358113,0.692037116713378,0.0699331832402271,0.828454014833168,0.0743584731073826
1.02404874566117,0.0709203886125306,1.09621690407118,0.117476077272472,0.00754289218143621,0.105685413206474,0.113343376984872,0.188284388585806,0.654260516945653,0.0723013213562399,0.824673335724222,0.0573786443873486,0.755962113663498,0.0635509787945406,0.798481634345265,0.0725451871939327,0.677607255820621,0.0881713458202775
1.04599277315782,0.0741109874529416,1.07279126540425,0.115624792379411,0.100155065492518,0.118369411461911,-0.068309821888083,0.199347039078955,0.724406536007098,0.0674847014934299,0.794429325027853,0.0595089191168474,0.664877487925462,0.0615990833183074,0.77889104222481,0.066866404345662,0.698806575223803,0.0835380790481197
1.00733759405792,0.0679947861650319,0.912716207278444,0.0919421439648509,0.0666439960015733,0.0906423146076171,0.347143764400458,0.185589157085423,0.60138757737978,0.0647284863021397,0.683648478342143,0.0591963647166931,0.651340970780876,0.0599704251403773,0.61351259244535,0.0695340286634714,0.845069414316447,0.0759925598058673
1.1241310643787,0.0729270466081991,1.0437002527746,0.109169642248943,-0.12131256712107,0.0877502263383987,0.0164778525201322,0.207827377892529,0.730989546138931,0.0720935649782981,0.702435110066307,0.0633761393903431,0.725035590036234,0.0628481718137592,0.718367561496416,0.0681387013447239,0.812379528268932,0.073204525680269
0.966529958731668,0.0722886481306502,1.0493887927299,0.112605849081595,0.179199636898476,0.117788625005791,-0.497778941581619,0.188211886746202,0.758647462148623,0.0649608661653033,0.725210981662968,0.0649640792100957,0.650061379431465,0.0658123670640687,0.698158827004192,0.0644660294459045,0.841601072311169,0.0777176732000348
1.01688046943524,0.0684868558946736,0.952798330133157,0.0967995450761618,0.07579616126711,0.107859930390622,0.0795129168022386,0.18839524443989,0.67602941514605,0.0645662399979685,0.821246503716082,0.0587729020107106,0.704148922962504,0.0600277025286069,0.771550947135767,0.0683601062036869,0.585384044728133,0.0874416849614394
0.971937396289803,0.0669366821798687,0.912285006331227,0.0967678719213991,0.412076113156733,0.141789240731417,-0.133541683152224,0.187759759527593,0.613844027459487,0.0681841435487315,0.585388576012761,0.0621479911129598,0.74258667939056,0.0581672065310696,0.573909111256632,0.0709457122650115,0.636979829981359,0.0744916381974949
1.10298748531609,0.0731029863399089,1.09573167430734,0.123544167207728,0.271146107643904,0.165267482281057,0.365487817791257,0.188959592919088,0.641233108384877,0.0652231264613545,0.704790636869878,0.0604155154199997,0.75106044100657,0.0638567444100669,0.591207182323205,0.0755687384241142,0.687306850452616,0.0871807976445955
0.996115340682143,0.0697295137864369,0.921368479591743,0.101831435746177,0.0194227234944254,0.117946698532017,0.160658292375505,0.194053070917799,0.706036425250534,0.0628494429731628,0.726458514054152,0.0589528148823656,0.670287517258245,0.0668994853264543,0.703926514364314,0.0759897645489832,0.709681605509175,0.0878177746164446
0.932280816121478,0.0704578169395475,1.04623031363566,0.117898624969821,0.0802181421528339,0.122834626409629,0.320642762282936,0.193297186058873,0.625226630673185,0.0682112020642093,0.618608840319959,0.0674160748616949,0.654314486584694,0.0652318601886039,0.731587838240999,0.0707946703798042,0.623467898920364,0.0926052360516756
0.969794151610992,0.0741848613337274,1.10146948758723,0.117303414960249,-0.0296889522140871,0.0950620231539898,0.0759666636579803,0.208840470862663,0.706317219630973,0.0676366808795235,0.678768925388082,0.0625807416136184,0.707865140627327,0.0634944195061125,0.72006322749047,0.0734612770997692,0.721347124680467,0.0798578615873104
