"beta","beta_sd","omega","omega_sd","rho","rho_sd"
1.00919875802537,0.0102559061044763,0.981192013858111,0.0149465338644579,-0.198466986624737,0.0105921667653897
0.988503268816756,0.0102981925805383,1.01659895627664,0.0154075613965919,-0.202009901062876,0.0105339455362589
0.986097397808724,0.0102134336833526,0.985286465127532,0.014906148790125,-0.194536107449517,0.0105652675599859
1.01052031515709,0.010380270211328,1.02165843017786,0.0155051779582735,-0.199765106634811,0.0104817457403666
0.987665806248267,0.0103052200411282,1.00809682587399,0.0152313209961797,-0.180247857782697,0.0108139188210838
