"beta","beta_sd","omega","omega_sd","rho","rho_sd"
1.00930039185505,0.00939154888681257,0.975458000913701,0.0137336545229723,0.316806526530416,0.011069893522039
0.999667415028337,0.00935488790859069,0.967392510076096,0.0135333441565907,0.318014716244563,0.0110766129653418
1.01209766224511,0.00951069667590968,1.0177641024203,0.0142310590705078,0.283941399577039,0.0108337901571679
1.00105712718079,0.00945832756861856,0.990894960665056,0.0139456515175994,0.293202121861944,0.0108758707003909
1.01670882787693,0.00944752430713872,0.983848381065492,0.0137563148708691,0.298016504952472,0.0107994675122281
