"beta","beta_sd","omega","omega_sd","rho","rho_sd"
1.01288623431148,0.00951500569971352,0.98391586125551,0.0137839678822882,-0.00238635425106931,0.0101310494063266
1.0055916353973,0.00963312096171538,1.01353493622012,0.0142157697848522,-0.0164391350631823,0.0102994962425246
1.00504160950634,0.0096489734011241,1.02205861554928,0.0143580531070077,0.00634978420770362,0.0101872117344508
0.998538871671127,0.0095599513968826,0.989278267359927,0.0139482205170539,0.0016481665094705,0.0102868481203511
0.98925394741207,0.00949386030567245,0.994284299788589,0.0140579959104222,0.00574148194726894,0.0101441478249949
