"beta","beta_sd","omega","omega_sd","rho","rho_sd","conv_code","tau1","tau1_sd","tau2","tau2_sd","tau3","tau3_sd","tau4","tau4_sd","tau5","tau5_sd","tau6","tau6_sd"
2.26087627646163,0.512924373106867,0.901409842827317,0.713616589421449,0.879828220392028,0.0845426583678083,1,-0.0187619912619076,0.875600939875687,0.858373123846703,0.404999565742747,0.791421861949859,0.239956740703308,0.724685009509212,0.24684680186686,0.650174278363294,0.379065373028136,0.725149197363107,0.549142481406277
2.69107639596939,0.520734179114198,1.2229141251995,0.70280243352697,0.824337004280411,0.208476070681101,1,1.6457189665281,0.808459317794078,0.55218760714102,0.33007817799437,0.938418773346461,0.25593412797663,0.819453732807632,0.339913004609348,0.256925158193218,0.386202023126569,0.49939146724115,0.421041104436807
3.43737841020356,1.51861015522003,2.60194670680734,2.98711437246614,0.949105855418559,0.0551279884311297,1,-0.257009135311562,1.8978523601102,0.610373799395171,0.405092715902358,0.865876185247156,0.385593744367889,0.468707280712171,0.641380248826374,1.60111130244315,0.509685238029921,1.08020785366109,0.530782103896857
2.19541107082556,0.352239696095485,1.00873473411432,0.436326842652913,0.73431499966187,0.328757318349597,1,-0.139376065175702,0.965477897437734,0.436499041793675,0.44622286992264,0.849825647525807,0.331629640243989,0.522146861564532,0.241491765075738,0.558624601114816,0.328067490918179,0.324495634968139,0.3119503627406
2.99814314231401,0.706689800822099,1.51432116629654,1.093288614316,0.88916867992771,0.266407058124142,1,-28.6634059419402,999.464605734919,3.41927639840103,32.7187702016989,1.39178752879147,0.859482028567652,0.821843877758462,0.268073088874491,0.618543108031313,0.361342386293242,1.03648075344692,0.175490502558724
2.25270632652614,0.558992337429961,1.60808675891181,0.8874138314176,0.198360558477176,0.622209730990673,1,0.0945915955346634,0.942460781932039,0.358405889077623,0.352794450307435,0.819593109351151,0.330394157465865,0.651192089694611,0.292029517681189,0.349691933570253,0.350672423734316,0.20122471273984,0.451169391326145
2.0256959100394,0.378545078973381,0.869178020796651,0.513919405257015,0.8937360648532,0.0456660149534425,1,-1.68286981042356,1.38982140597439,1.14837033922628,0.445938092570847,0.56689408038498,0.277243431064239,0.566870856398531,0.241257583312738,0.738435446415827,0.273104019605916,0.806818258960049,0.250509412310542
3.14712133885749,0.860662537783496,1.92430567237082,1.13022690530571,-0.136997963666367,0.622436931010075,1,0.346101298070504,1.52709996576033,1.15313334049562,0.38913787852776,0.443870569328515,0.439946625850983,0.679939386925046,0.443686460858521,1.19755748072706,0.295654623524725,0.728857553942169,0.339398871111845
3.07690572697956,0.561774586999988,1.97125886005949,0.937005242074615,0.917386672271731,0.0996943282759344,1,1.11272320102788,0.95531736831495,0.336248956010315,0.468565082670071,0.751288999212238,0.326636516909003,0.64162807888095,0.399689842131229,1.15546914122502,0.301597294570882,1.01192953821438,0.200065522073709
2.85720700851685,0.638822121724901,0.444059584226259,0.429301244896584,0.954549957064269,0.0296641524451525,1,-0.362467993959744,1.39784209360364,0.306576387992145,0.764161229527218,1.07750395206882,0.276903284117618,1.16309874541048,0.280622798921726,0.290571730569291,0.371251376912468,0.787275606272665,0.346623351302555
2.39804100097396,0.60893988905,2.31216942352393,1.22593680586053,0.884104247744484,0.0826497553637979,1,-1.59584385059659,1.45175507699075,1.30440865389749,0.418443955304905,0.651574358183303,0.237910226381986,0.752568732869926,0.185727050124224,1.03074572207142,0.363820827174963,0.404130441643827,0.35331457105585
2.68471402647923,0.504011118146866,0.581369846531204,0.475329670147348,0.940943307756624,0.0416633887659795,1,0.57959189464498,1.42265530007636,0.785915236954048,0.296468688804328,0.832897309779144,0.329465927189429,1.01362279144265,0.24915735521201,0.454024793455882,0.40349795048303,0.867472880307294,0.268953347743614
