"beta","beta_sd","omega","omega_sd","rho","rho_sd","conv_code","tau1","tau1_sd","tau2","tau2_sd","tau3","tau3_sd","tau4","tau4_sd","tau5","tau5_sd","tau6","tau6_sd"
0.709815884180051,0.614641057621505,1.0678369477831,1.55911809899229,-0.211329428184722,1.32496945596425,1,-0.850025501856693,0.736592196310213,0.876561468020739,0.705027010912681,0.0653328348091284,0.636078425355366,0.306731321546731,0.798403704349502,0.969213673669906,1.31709331125685,0.813890803905276,1.31308961100857
0.966120786628788,0.375518474584002,0.415653400532348,0.368894277840466,0.488089797949598,0.873286277905578,1,0.390679389743257,0.904057723083802,0.732499447927547,0.455473317958944,0.720958028843672,0.596627954020257,0.186911523302525,0.664478227997499,0.720047447349647,0.576509125222911,0.470498130793408,1.47641275490324
0.393589299564475,0.434227793424175,1.13584537861465,0.959775898939394,0.437766898346658,2.5786047238683,1,-0.0433216398597932,1.27086111178025,0.719033837085671,0.607709383647744,0.211900106275733,0.649119485022982,0.248253163546553,0.631996418221407,0.383202351148165,1.92368947738989,0.793955682096114,1.19072511216323
0.808397934097584,0.66816307338832,1.53984222846972,2.08865310279915,-0.405343765207073,0.942543246419348,1,0.395779748222971,1.66302875267437,1.06922383342935,0.512873307876031,0.294892363630504,0.744037909268256,0.662055089786403,0.808621089956571,1.61902325279601,1.25280795850802,1.09297107216851,2.01097479636325
0.927924967997049,0.80588408062111,0.645853473632974,0.710972189672972,-0.480875224053429,0.709590811868766,1,0.206625300663778,2.34677956582207,0.412148965577518,0.510014892798091,0.430378850963633,0.608188986822614,0.549984537655561,1.35532620537751,0.389517868119086,1.21957847902233,0.80803576003461,0.913848492184642
1.5190218954163,0.614214460918868,1.52496973680701,1.93572138727827,0.767388812502748,0.86341327065899,1,0.00357020641678763,1.83366629970352,0.732385580258678,0.450744689583023,1.16002070109035,0.631093355412469,1.69719398917177,0.418213005668403,-13.6466943577701,999.999999999995,-13.64669435777,999.999999999993
3.69899075523571,4.25283692362308,5.07731164519945,11.7619141204516,-0.910876328861636,0.204989324992076,1,1.01918252612206,1.49830858370955,1.98757583674681,1.17879410989162,1.81228940574869,1.16499401060692,1.7603419618305,1.23608515564255,1.40913930834963,1.63835298833275,1.82321523951024,1.41053479377423
1.5693018500006,1.64990868959072,2.55112978989636,7.34758543450337,-0.0391952928895727,1.17112541252201,1,0.46644217740088,1.69679625917738,0.972944557473685,1.05924558597521,0.66152769623414,2.07170088258321,1.33092637429217,0.919109372876492,1.62621315430822,1.46946974194479,1.65324316436595,1.56072209772523
1.30567968617781,1.60153482609643,1.38144517434587,2.57562129716245,0.0650886139621438,4.20803230683721,1,0.604474952856621,2.80481563436757,0.974728276598841,1.0641204486316,0.581026986017162,1.43342196382028,1.0564043736629,1.30976565020839,-0.0296548090313567,1.55078181823757,0.621807254407881,0.744422645036624
0.602177945336099,0.430081938104846,0.257173380678286,0.414267510037791,-0.203432385252148,1.14986486210837,1,-0.861849937232549,1.51988565507012,0.707253784211638,0.95453470675946,-0.0497240278896238,0.737468066440993,0.292964647379976,0.636734465939203,0.619638523132783,0.964967230914596,0.197064903962251,1.18739795971159
0.325433878551069,0.412925204230387,0.758117378306657,1.15317799128214,-0.119016310041568,1.15907013710256,1,0.000817708992364723,0.901959329287829,0.63441755529974,0.51705216149525,0.539902952128829,0.804919702707637,-0.146367220411682,0.838652808881127,0.906768387415237,1.96080294144105,0.715868855679032,1.80075975385056
1.65631892805868,1.14127906863049,0.742940798772577,0.696731463776513,-0.769631630464957,0.305384150989975,1,1.20391140196887,2.27459740949028,0.600068537106438,0.57144161918248,0.0859661276140727,0.808804468892557,1.22245711901871,0.692154352263806,1.11504839212002,0.572771405608785,0.868798804950496,0.70315997067774
1.12128858691778,0.81914088056004,0.856795304829181,1.39810507778643,-0.0897590071202846,2.4612352480053,1,1.45860494615267,1.48524654972933,-0.355453784458216,0.899135675673763,0.214242642489325,1.13867700779787,0.283040593923169,1.19859640355696,0.053344030349006,0.824943538161124,0.523371358992072,1.21379558291471
2.55163675221218,2.69352879011308,2.59454548694817,6.87673907922452,-0.792290259315989,0.46220767102381,1,1.77281963726821,2.58154209747188,1.59138764629943,1.1791674487232,1.4138109606036,1.12034834315842,1.32133934685756,1.85870130314539,0.752834329131601,1.5679735466497,1.24073206818938,1.40036741439425
