"beta","beta_sd","omega","omega_sd","rho","rho_sd","conv_code","tau1","tau1_sd","tau2","tau2_sd","tau3","tau3_sd","tau4","tau4_sd","tau5","tau5_sd","tau6","tau6_sd"
6.55383739581135,4.65732320719508,6.18640312835793,14.8299245984712,0.413309014142026,4.81937331691638,1,-2.96189830939696,992.061478428741,2.06545822756252,125.755819412783,-24.1520837176503,1000,0.802160316074478,0.885171565739827,0.877206423851967,0.48698139110427,0.874327656686408,0.667089562200636
4.56530009610724,1.58460150793729,1.22438266435841,1.75040363897795,0.347223566181633,2.7175976775144,1,0.885932144255678,1.12012314577481,0.793699617986757,0.800080901563545,0.821751473114774,0.511629330902269,0.784385666407356,0.581387695508765,0.830784974936202,0.584751858104491,0.574543627011092,0.664440369877199
5.07415953389939,1.81191847472771,3.18422133659781e-14,0.000356887738901111,0.906431597977411,0.0688504592466281,3,-13.0908549092264,998.200176971191,2.81210828916091,59.9701214916993,0.311672566403227,0.480353910558791,1.40572916638937,0.693317583580184,-0.322914334988394,0.927188713626204,1.03743531152203,0.26154212550096
4.62954246511794,1.65050743470459,0.837848205700167,0.923518258971401,0.364745362820711,0.848124537013658,1,-4.38133656882127,989.105173757893,1.90493644672134,147.210786438492,0.922053672703749,0.3361197219339,0.318438343974525,0.740766154610384,1.26370304052304,0.412427091995655,0.886751247519025,0.578781758721716
6.01626694562585,4.47903925074846,5.09238380442803,9.02595007922105,0.973340623950603,0.0448363216671415,1,1.78440361354983,3.20379119892089,0.619616105928297,0.99733953600898,1.26661342912217,0.607531052003022,0.241510345595927,0.956959745376518,1.38403718896168,0.762237731104885,1.50612933058666,0.72954389502591
3.50211819614199,1.42018796063151,0.999177658679308,1.01990882288172,0.3946873738486,2.33654404183587,1,-4.17247738628782,989.21136522263,1.90991445809975,146.495688933778,0.118396597985963,1.51269876407245,0.551660263828997,0.990193153145236,0.263346987711678,0.688138890246673,0.709821748659041,0.262186763441965
4.8542542248168,2.43835426743134,4.14051757443067,4.42712728975939,0.693342451336857,1.09395054460361,3,-32.7070106244229,999.594924330666,3.55884171570252,28.460314842345,0.303636325803891,0.578738140532372,-0.438249827839884,0.679287182307345,0.970016037389488,0.382849909207228,1.16038899637071,0.779204119496529
3.47916972601648,1.21573060954766,0.939506927667862,0.904537767214512,0.766093264725847,0.328533212490605,3,-10.3037165742831,997.435107563355,-10.8306077268281,999.999999998997,2.63441836508604,71.5766841661431,1.10063890723536,0.550458255785932,0.594495566741245,0.470643853531495,0.294248538875836,0.555789169852229
5.43123133301702,5.48794460007383,1.41752610669261e-13,0.000753000958774893,0.943182349116443,0.110276491826948,1,-0.431858663914465,2.3315643505122,0.569892061426191,1.55099425927045,1.7152934180046,0.882428610092267,-21.2518052924721,1000,1.05943185199162,0.812706372205851,-23.5496376345071,1000
4.08149446062925,1.22048831707409,4.47763373797588e-12,0.00423209310793155,0.877479801786126,0.109851845958137,1,-11.0014444462778,996.714210587397,2.51003062029993,80.9988060873506,0.808570670612446,0.720311349273357,0.698824912170209,0.439767049366921,0.671023158784898,0.646441097491516,0.727300594208341,0.620926657913584
3.04058133519392,1.0196651360764,1.89498050308037e-12,0.0027531727003511,0.767655786565997,0.214125705681751,1,-5.39352107082618,996.027950473658,-3.92206449251823,999.998445858765,-3.92206449251819,999.998445862566,2.41467381546686,89.0763032839919,0.0484710571574356,0.569415909941915,0.516814160040961,0.424872059468335
2.74287715082869,0.94397115499473,7.75818735982513e-13,0.00176161338167164,0.913570403368668,0.0917734694522382,1,0.651327084263371,1.52418890612765,0.670249684157307,0.477121303989469,-0.073345323534237,0.394778550929023,0.253968767842928,0.724690102472769,0.356741810607851,0.502289784394503,0.258591208408005,0.642511500261323
4.11787158319021,1.66785059147334,1.51828393557447,2.09047158164982,0.88046031315373,0.136263319013257,1,0.456208606670816,1.26076574505344,0.822342748413837,0.635670774199551,0.465422859268462,0.482156911254706,0.954880096077463,0.410529076923721,0.574497892103211,0.508188403152379,0.660608035359503,0.566099505852578
2.71838014255271,0.762151811823043,0.140763445937159,0.466203628947356,0.680012062123036,0.707934839798332,1,0.083951710270684,1.97419742868246,0.533775185713177,0.749019378180166,0.544546788319063,0.483807254523514,-0.756418777958128,0.98093964891137,0.776754948237731,0.400775560007123,0.531599139554173,0.595687633144092
3.61477024238817,1.08768168532534,6.98481762952328e-12,0.00528580360742377,0.952886690524053,0.0441270999596653,1,-0.884471738048744,1.87332642599254,0.51551538256074,0.903490431770025,0.909621672908445,0.679043426411067,0.588148247713778,0.722841231432482,0.554178152574616,0.36380469410106,0.873928077035905,0.560133867632569
4.01798959372999,6.05875699942081,0.157436253447404,1.53322963118029,0.89855927967881,0.40102486495768,1,1.47834430767966,3.03354509155848,0.525914814062963,0.24940333768689,0.803806226387544,5.26283937170528,-18.9862627464826,1000.00000000009,1.05171713255586,1.08271727898362,0.101342979326178,1.25602048995134
3.74897626797557,1.46296200181864,1.715500494872,2.54545951183216,0.756540797805735,1.08267738158289,1,-0.415087778618747,4.18456351994959,1.22871641838411,0.741146258475649,0.643369888709568,0.522714537906962,-0.431894668594271,0.909751684916911,0.863893197721344,0.511453371422811,0.920884671300483,0.360625418808393
3.41007724445205,1.50178483849614,0.469145712867642,0.961036858140559,0.951433315334483,0.0452934507240034,1,-1.14610092609766,1.69431462751706,0.242824496273111,0.374110722784231,0.850118059723943,0.698774718841035,0.842482784300661,0.665128789295687,0.863389545251712,0.448934326585327,0.384342095729279,0.572553048637134
4.74336545469905,3.1938505839417,0.052380648780222,1.43462448049085,0.915727209528905,0.195731083136334,1,-2.01493482993268,993.259274733079,2.14814474854093,115.915315852475,-47.1496668039396,999.999999999999,0.975573067502699,0.58128955225934,0.231171328673644,1.03092854785499,1.36334244318717,0.671381663946547
3.471914238767,1.12523141269559,0.39478931042891,0.604961126750882,0.0898880091399538,0.558763843134001,1,-0.106588710197638,0.998586222420328,0.869702344433907,0.807761640748437,0.306702682415937,0.663705456710486,0.652587231780055,0.422694465439359,0.666606494087924,0.683035758448465,0.600631887600609,0.682739735253378
7.90109700852532,11.0183664084586,1.83410470366942,11.3682427795311,0.970885605890872,0.0656939817067712,1,2.0612393153209,4.12201016957722,2.04771430279505,1.59630604416529,-20.6419381662062,1000.00000000004,1.15770801989424,1.08479929826835,0.52472847486155,0.832026585788356,1.9344892096541,1.56308326286308
