"beta","beta_sd","omega","omega_sd","rho","rho_sd","tau1","tau1_sd","tau2","tau2_sd","tau3","tau3_sd","tau4","tau4_sd","tau5","tau5_sd","tau6","tau6_sd"
0.962788564238693,0.0459491012801027,1.00197779508755,0.0764905749981666,0.377431042906509,0.097749086957824,0.0180351277787333,0.096017567845708,0.643841871839457,0.0397179964631521,0.74583604789016,0.0385407442201155,0.689256276524007,0.0435646318449904,0.695860539385492,0.0520730701918497,0.768305133663001,0.0610048312443072
0.989660824004341,0.0456528792105276,0.9544732463549,0.0776857474614871,0.5102220203527,0.0937276638057775,0.0634561178022373,0.10072243419794,0.629307835716482,0.039421232253766,0.687466673289048,0.0389458252335167,0.715987904764219,0.0454341081719139,0.636536881825709,0.0545938515441993,0.649839874151364,0.0632546859612652
0.976912082427036,0.0442937961679446,0.974354730635919,0.0744861179646211,0.50542339190836,0.0861783413646149,-0.155166953067945,0.0988357714889783,0.725166079528732,0.0369044733916959,0.73184144114335,0.0390041525102574,0.667336636128391,0.043229593959646,0.766181259912485,0.0481016839055936,0.705505841016824,0.0585200909769682
0.919795895458666,0.0438263462556997,0.952021016904566,0.0735937006696443,0.612121682831301,0.0688639763520446,-0.0340721147494952,0.102062648838993,0.67298125095865,0.0382099014156898,0.654213668644218,0.0388157753545493,0.671481825067891,0.0451729177133243,0.615406454718708,0.0537901530046389,0.608686078164043,0.0616430342005165
0.996405740127572,0.0461826959222984,1.06138485293824,0.0796626072872351,0.507422869478895,0.0872999617031516,0.0686791846204748,0.102978370794428,0.645788841965331,0.0392213866632316,0.790292246350003,0.0356959076431488,0.74048793606226,0.042758169907058,0.734328179298694,0.0520493009212703,0.781812449640494,0.0572223936951394
1.04566847325512,0.0453820947173929,0.980125751837533,0.0732786345309661,0.326042664358418,0.086012272748018,-0.0385520697097856,0.0921442766441884,0.72324094063109,0.0366060490788914,0.675626835132419,0.0397033536963713,0.678963063103394,0.0466943551665121,0.692655248836437,0.0504268122195915,0.81661423512384,0.0561606813709844
0.959557165796995,0.044789631345477,0.954711234498112,0.0750341071357162,0.457880406395862,0.0884541539561549,-0.132797748096062,0.10107765035248,0.666727726617949,0.0380063532640849,0.64050947044687,0.037911489858556,0.637111573330556,0.0446821138211054,0.692670764114461,0.0536314362930468,0.654136373778212,0.0639926668501737
0.967609235958409,0.046770718667843,1.05495248562983,0.0769936914380211,0.47672270576555,0.0834939388372014,-0.030700750829944,0.103627522045654,0.662395787645187,0.0377952114234767,0.709076735606534,0.0387737426189848,0.662267078425854,0.0440930392361427,0.758663449425731,0.0469675801920568,0.685300797939724,0.0658185158960884
1.03327486973013,0.0487510086504913,1.0807020298961,0.0814142484306997,0.337745413996659,0.100240811068147,0.00353431487328745,0.100082907976987,0.729805560530364,0.0371866940703832,0.678613389446876,0.0421654386344906,0.652905876791745,0.0462232384171176,0.773975317375651,0.0514886972665599,0.785241996572005,0.0572268493829309
0.958195351654038,0.0434387515645478,0.937258577659918,0.0707280171677823,0.520610991883215,0.0813709897085114,-0.0204163435899814,0.097003318264813,0.673602761901492,0.0394827669660734,0.690058669467821,0.0363998983775958,0.632991297523634,0.0428445547728266,0.723273018565937,0.0465798751040461,0.663457129244198,0.0662337449349232
1.01949789352295,0.0434072805897078,0.904468795219241,0.0679243636193829,0.481258438271666,0.0851888538382414,0.176483552785629,0.0952115750571754,0.655854367660492,0.0368954202061279,0.675517909893249,0.0402593409999988,0.663130245094289,0.0442042650326653,0.715240102980995,0.0504039467266881,0.704000991504985,0.0629602313751167
1.02286129613225,0.0442425825052635,0.943112721349766,0.0713653791556965,0.466754404978737,0.0828386344037638,-0.0720365967464638,0.0953412109902164,0.720873526046591,0.0363759389289017,0.701912123034659,0.0382224018507034,0.776569398681528,0.0429536428337731,0.643197104700463,0.0545491158825023,0.756382528931815,0.0592426609899532
1.00881447751154,0.0475383004335329,1.06341079433987,0.0810256636036944,0.667698595409409,0.0609821479825409,0.0752491282683905,0.110854176061757,0.697795295749541,0.0393527995728069,0.740539768121997,0.038287204431246,0.702645856541632,0.0449994890270701,0.759832607270344,0.0494240057061302,0.698500938106028,0.0615488892155827
