"beta","beta_sd","omega","omega_sd","rho","rho_sd","conv_code","tau1","tau1_sd","tau2","tau2_sd","tau3","tau3_sd","tau4","tau4_sd","tau5","tau5_sd","tau6","tau6_sd"
26.173194443548,926.596005338999,40.7466787684961,2743.86689347982,-0.967246840496614,2.57662751900084,1,7.89273959748758,298.04541087145,1.92406176174412,33.8058819769977,2.20498662316369,35.8463928098141,2.67967249489094,35.2410351411741,3.0580016904642,37.2219599570593,1.55727296996756,40.0354635705164
3.63759493027053,10.1573847276391,4.4352635999337e-12,0.00421201310493571,0.778589895456441,2.27089170180968,3,-3.88352218864536,994.032491116329,-2.57567170702346,999.965540989422,-2.57567170702147,999.965540990984,2.20957682587086,109.726749348425,0.358484560288653,3.42943091655183,0.864076476591676,2.15966059459615
4.55218974631916,3.7784882544122,1.74215664017678,4.02329745045231,0.458233583857173,7.18475389269699,1,-1.28114382421019,992.497030545335,-1.00402960295216,998.996008837063,-1.00402960295219,998.996008826665,2.09196046177982,137.711504549164,0.292674561070893,0.766712690334035,1.35925815785816,0.969979257812413
3.9554474930539,1.29326343403245,0.022603844125657,0.392784348663854,0.12571822955957,2.42345136593887,3,-0.447962272608847,13.7211009556289,0.968778945233658,4.86519372750777,0.609174238565842,1.72263342069096,0.837495219651953,1.7346714094294,0.667149263326655,0.645694395798405,0.333647787104431,0.981283727645219
2.87532773164784,1.56950616423343,6.5447847860641e-12,0.00511655539822004,0.880374002793088,0.118054549013513,1,-4.89988021785282,984.111592291004,1.7124805608283,177.55192224523,0.862485184941327,0.643867022290744,0.586806588006867,1.3289467122271,0.725017038430657,0.567997223101556,-0.359010184407016,1.75100486548272
6.757585683776,12.741745625865,5.39411790891383,21.4631034281039,-0.78566334433372,0.916849588039527,1,0.364970589420999,4.78426779289485,1.22558881552647,2.19629025645583,1.42773704431298,2.23197521317797,1.23981870887251,1.95644511222254,1.45372922745106,2.06993327929374,1.31776252742511,1.85129398045925
4.0164141034694,10.9425939969705,0.274088188143087,1.39683348381814,0.0821213104838933,6.43947568701085,1,-0.135802137392233,5.43373223968122,0.966039439717333,9.4797367323635,0.947175175918052,5.95393803843648,0.762957233659544,15.7766416174492,0.687935992527405,2.36391425590485,0.937758283548596,3.35967339448921
4.0233123159878,11.391098671022,1.01847956896451,7.89389233161023,0.56684260914744,5.08781000011918,1,-6.10573575370607,991.943514289676,2.0579938296879,126.683673721934,1.07310997621885,2.40016862092504,0.507628330323716,3.45477459349784,0.266349818960176,2.3318301393803,0.94829000643574,3.37237275806203
9.9089248400394,47.9361513262897,8.29421590528562,91.2254460321541,-0.947808528516111,0.663337482660657,1,-20.630098768782,999.205005691632,3.22141717149591,39.8798001630151,0.937772109655501,5.24981847955685,1.94509900082988,4.52332332749788,1.73672127367113,4.90335943213671,2.01556941436979,4.92013314275998
4.53171548322491,3.02889628105977,0.464535095268623,1.14826485865505,-0.7405884191545,0.350542331299154,1,-4.10764243181868,993.609788740677,-1.64698510024168,999.763612951076,2.17487013327335,114.945648290298,0.941864379116873,0.940379544540098,0.753290382868059,0.766438416980275,0.75380794322408,0.757338002382298
