"beta1","beta1_sd","beta2","beta2_sd","omega_b1","omega_b1_sd","omega_b2","omega_b2_sd","omega_cov","omega_cov_sd","rho","rho_sd","conv_code","omega_cor","tau1","tau1_sd","tau2","tau2_sd","tau3","tau3_sd","tau4","tau4_sd","tau5","tau5_sd","tau6","tau6_sd"
1.07600296565552,0.0864473373418078,0.974787603011567,0.0952287953166003,0.660861804002276,0.102582351880179,0.63030877769615,0.227918393660349,0.14780399837946,0.0856506958119364,-0.00304972207340721,0.17393944387153,1,0.229009858992934,0.186379220203601,0.180283235198836,0.718407417710426,0.0817273636627889,0.766249362678604,0.0789152229632941,0.716050188744081,0.0929612465815177,0.761210175307082,0.107482870449653,0.723605811718986,0.129891540363828
0.916769443803078,0.0756392891753924,0.940906228034122,0.084144522393079,0.570509937034867,0.0799153009525415,0.471754212052483,0.148420299582174,0.140621068627358,0.0615891817227599,0.169310899612455,0.211103490714576,1,0.27105716649251,-0.204292734791353,0.173872294110446,0.700840902791685,0.0753745266913243,0.700529176047468,0.074653128379962,0.779509069964442,0.0824174838300189,0.824978881224069,0.0875316473976691,0.655476747667273,0.106638472553675
0.97591518396608,0.0683667645924785,0.761597492343589,0.0759465988048637,0.42292569256141,0.0588416132225018,0.362086152561271,0.110340338148679,0.207633532262703,0.0590823257943965,-0.102124675482515,0.126911138365284,1,0.530590536296869,-0.10832518125477,0.157262856098247,0.537286753809661,0.074191542305601,0.707134515243116,0.0701194187107685,0.57763940224422,0.0856101409920229,0.685013792915182,0.082587262421412,0.625412507261878,0.102328741472879
0.984129358079037,0.0776717835741764,1.00550315584943,0.0925502697476323,0.524489502462358,0.0814234325814634,0.401980530697489,0.163616229958756,0.167917222274735,0.0694186760730971,-0.198932498169111,0.134189687106569,1,0.365699470628088,0.234783034123319,0.152874752405675,0.832804467869874,0.0747806964633883,0.526705347918384,0.0844041364912992,0.814666853142053,0.0835716488836329,0.61343587357397,0.101361597306978,0.648045331071609,0.144354636951644
1.03524724580956,0.0755692922324871,1.07726741278372,0.0879895690891604,0.493204146981993,0.0764202727178057,0.600155806885074,0.169036267028103,0.179224041848686,0.0708601539517386,0.18619657970541,0.211133811980353,1,0.329420711766006,0.11514868176492,0.168231725392202,0.675733933298338,0.0710967025116607,0.674602906588353,0.0776166924563108,0.693124208580493,0.091014974566229,0.709991267938529,0.0960348935366606,0.83150398237935,0.104780559240177
1.03059788978824,0.0800950848449327,0.999687901654892,0.0989126817740255,0.565176790743797,0.0874036250078772,0.896670049059947,0.191665146389861,0.250566670244201,0.0815888292942217,0.158230162936973,0.22311473216629,1,0.351977425568971,-0.0840587711660808,0.174220567812776,0.805873458034191,0.0715338291217678,0.688685726753516,0.0771165874174706,0.771347991059081,0.084381849776985,0.840211630236758,0.103760425314232,0.725617737952307,0.120777089599005
1.01055099547716,0.0717753267801525,0.9455284089597,0.0871730407187671,0.524082421729637,0.0768125329552774,0.423824108166683,0.138725699910353,0.178434472073648,0.0749839425864254,0.0895224349993943,0.190666675528925,1,0.378604817022045,0.221723463062065,0.15395668445268,0.626736437561288,0.0706562349339428,0.680026477852344,0.078281483263239,0.689190699033445,0.0898414934573429,0.589435242705893,0.0949152859404848,0.625533741929593,0.134310195586884
0.941214555039995,0.0696161605627553,0.893858438654847,0.08173696456911,0.482961598042469,0.0723973509577728,0.519395382052744,0.165531397147343,0.117548758993776,0.075039285964771,0.21525533832947,0.185781800459971,1,0.234699792993506,0.0189751447879556,0.16066944632686,0.650705543429916,0.0745256963173938,0.668080954716969,0.074881181151732,0.687401401036292,0.0789356747150856,0.508659077230997,0.0985660555127236,0.554058040536545,0.133215878552052
0.920232596201703,0.0797093751803666,1.03267260304919,0.0983721181563401,0.548513847173472,0.0860675762139856,0.330720566315796,0.139256823239475,0.120674278393963,0.078513648821861,-0.0435409032642178,0.162961028642835,1,0.283328531817873,0.124778382466264,0.179165909613245,0.46589356465594,0.0859138884498593,0.772847637368698,0.0792598035287827,0.601012998617193,0.0853945146629949,0.881820596429571,0.103131114909768,0.483811811099315,0.142436888279461
1.05025360585783,0.0967754482816987,0.863750146505723,0.0957235087929556,0.662862960175515,0.116657074034233,0.604199111613691,0.211432911750827,0.10513374030174,0.0809208963596661,-0.140589110664403,0.18288721813771,1,0.166126990745849,-0.0753122782389437,0.191335431648399,0.859609346920868,0.0826126780789581,0.715589699965534,0.0914640006472778,0.626075249224207,0.114748323934797,0.822647644517177,0.101277065587583,0.668433330664347,0.125706542401024
1.09808028638255,0.0849321106471167,0.952140086543996,0.0918844412225805,0.55886741313463,0.079940144537246,0.670607293450741,0.202463121056196,0.133736302915169,0.0773958863484001,0.00210150340793155,0.14969361571756,1,0.218454393381106,0.105222392461319,0.169084976605832,0.692581975922539,0.0763070135931172,0.808739468446932,0.0700958746984139,0.630734533319351,0.0846671982804578,0.67135255129654,0.0996737218380436,0.701718569458521,0.112052124097444
0.884704060724359,0.0700024422049821,0.979390462423807,0.0837074729004567,0.512555961237442,0.0766842445610849,0.483898066971152,0.120892983759358,0.179849152449004,0.060306498613634,0.227556794514441,0.200271395458513,1,0.36112770461075,-0.211725816863689,0.162647760218723,0.65619577841341,0.0734861117567182,0.637442001846058,0.0708826595093218,0.664837212971007,0.0847071334205261,0.668513016210854,0.0945531647809767,0.726713742448746,0.0985190061355802
1.0603215341316,0.0924038020804958,1.10502425259285,0.109757817080521,0.68398227813676,0.111938673464254,0.68347120762782,0.214382689086263,0.327684994884298,0.114308562890758,-0.246679595005501,0.155602865752032,1,0.479263128407945,-0.237944332761909,0.17915761446846,0.787070326015327,0.0812308972680029,0.760981133163844,0.0876991322567529,0.723063862908665,0.0957419759086911,0.759019929897676,0.11313092490639,0.963973924362255,0.124301970195968
1.02894354604731,0.0881703628167003,1.09616477619614,0.106417795581642,0.586831754440603,0.100591439403506,0.679373648574319,0.216494766089193,0.306085860147697,0.081897579197693,-0.182952790203934,0.157523758077181,1,0.484765959274038,0.23011850834573,0.181999558758203,0.648049452297371,0.0911302367297508,0.754782492049899,0.082155939749625,0.625407672799076,0.0978951265015159,0.778472137022921,0.103447094921524,0.557287401970782,0.133214645779836
1.13617650916194,0.0889029171429368,1.0274941741466,0.104947640071883,0.618017841418176,0.0945692768267441,0.754373171032034,0.251024476713632,0.264008059992985,0.09093700150214,-0.244453759253992,0.126759569539766,1,0.386654939050367,0.0815357753739792,0.18703281402887,0.775591885321848,0.0872559085414819,0.751859581390049,0.0836127716435624,0.765634058908753,0.091272163736525,0.708575600250555,0.106006543090212,0.789514486169757,0.112486168381016
1.05757359483488,0.0847232783469139,1.03466401245721,0.105805246412827,0.649352834791586,0.108653097323457,0.637551749820221,0.187012466279992,0.146389988404337,0.0820532148720407,0.0628626263937453,0.209952026292573,1,0.227516702647418,0.105202211086362,0.176813000309721,0.672437643767247,0.0834605128091721,0.778409925732462,0.0819004810408886,0.813702526294018,0.0912776444158376,0.709378744306567,0.10538869874436,0.813027681877603,0.128641448446711
0.981045255149687,0.0725609415925605,1.07527642920619,0.0949854835250813,0.50538812916983,0.0741900797280272,0.585630668624515,0.167315723768914,0.0735169650189826,0.0728023815678754,0.068587529121352,0.174049603135383,1,0.135133537408791,0.101688355799974,0.166803047727261,0.729906237463146,0.0803863461804212,0.654691260817171,0.0791573729207691,0.794929639536056,0.0819175290825783,0.503362855123268,0.108802364799981,0.755579881623093,0.106344482466779
1.07880554201136,0.0852419710895696,1.01977922430663,0.0885298896489966,0.585539687760842,0.0873862025189571,0.52488657640577,0.182739065926273,0.13477615444797,0.0767487734827839,0.20342481227034,0.208316022304117,1,0.243109628162155,0.297125543142663,0.182957162026111,0.758489358248914,0.071653539056368,0.591090033375289,0.0903108274998795,0.877320190281038,0.0851102335999155,0.543811523501229,0.107941728013317,0.702313479832613,0.107112419013985
