"beta1","beta1_sd","beta2","beta2_sd","omega_b1","omega_b1_sd","omega_b2","omega_b2_sd","omega_cov","omega_cov_sd","rho","rho_sd","conv_code","omega_cor","tau1","tau1_sd","tau2","tau2_sd","tau3","tau3_sd","tau4","tau4_sd","tau5","tau5_sd","tau6","tau6_sd"
0.940065828709563,0.153558341398433,0.945643251398219,0.124987611504561,0.998339120208891,0.228667453347391,0.268146350033574,0.147084509673661,0.00785186974342496,0.144835503924088,-0.279525593459964,0.148951499497165,1,0.0151756777808095,0.113433806989737,0.311090727804492,0.562686551926879,0.133091619466087,0.783528880765566,0.117602316356349,0.630529522272173,0.13335507862939,0.726035176217317,0.128363556248705,0.533948508827057,0.178920256542937
0.924566684671019,0.141763623168013,0.916384114441015,0.147393874942886,0.854170085554517,0.225609023005475,0.785494610831812,0.277819512324294,0.260661398384887,0.185996348662943,0.74936591636428,0.115643935320056,1,0.318224004906768,0.259327821374203,0.358659220771978,0.570048742807686,0.116876296972821,0.688235560622685,0.117506791182496,0.641391126836213,0.139518307921468,0.703558175794194,0.128816729060572,0.606786656377645,0.191523548690695
1.02467641647885,0.144280438177493,0.98818986299612,0.143917151443718,0.791639450135483,0.183213848293384,0.468704226492786,0.223240177430175,0.29307097356283,0.151167003167814,-0.339966717623692,0.134102235636858,1,0.481126920775808,-0.0408390705382291,0.301559435329849,0.640286718418404,0.125246541814767,0.820163460727821,0.10814782296477,0.783703128265564,0.134856217365037,0.729455917108542,0.141512593268256,0.730767521158747,0.164351334750199
1.12204721218118,0.185782767473269,1.05678872579752,0.176788697482606,1.36169054623814,0.375344356810862,0.664160739511839,0.335400192072638,0.153365312243548,0.216357327980183,-0.477557888846392,0.132417422697088,1,0.16126916309889,0.216109288234364,0.301618961098288,0.600876324304358,0.147909937085723,0.829866652886843,0.142138159315462,0.784788693598796,0.149668579130015,0.698433592168647,0.154574955948028,0.681099323925691,0.228446749750673
0.835362420509551,0.134371096096156,0.831819222874397,0.129615917687561,0.895896110478768,0.187006243596135,0.235812074298602,0.155318667003703,0.0955648691381803,0.125712319284405,-0.160154842823231,0.165634564688504,1,0.207915288219855,-0.283279648811786,0.316713580036472,0.657780701015727,0.110222070834562,0.537597080841944,0.115817467154218,0.636574077865861,0.121259687680717,0.57551291350625,0.143023057492683,0.325917874766762,0.181529787142825
1.06837033557332,0.138832928157444,0.966084469058455,0.127803277991745,0.968202378973776,0.222773926972189,0.17725229761338,0.172427393446496,0.185814063982263,0.134754233270941,-0.325135106518117,0.133048803176571,1,0.448538341189691,-0.0776538743436738,0.271285278746078,0.687569689360547,0.117144854377695,0.627901194383325,0.109607816484678,0.68854515537837,0.135899997502791,0.693401242521252,0.135382283012888,0.626234535485624,0.189198073680408
0.878638620954288,0.133258892740248,0.93732631239486,0.115286599387073,0.934773564327924,0.209308402308059,0.0677197365944746,0.14333107005963,0.153263250737471,0.120601564382483,-0.234981192046677,0.155775818037912,1,0.609154128165593,-0.132945645568479,0.291343397382636,0.425492427977628,0.143362010088648,0.532969014806238,0.118826426872158,0.653147702480116,0.122070290928563,0.475046673427011,0.152457228859644,0.882427227502982,0.128988755351037
1.21146283465321,0.179665138983663,0.862375453896486,0.150197246252981,1.24763190832752,0.314878711885831,0.463090770446162,0.210037876089611,0.163300444540686,0.195448517347481,-0.329130634115406,0.137686972676092,1,0.214837983604633,0.304080028628348,0.303537743684868,0.720082115295776,0.13546459320171,0.654678436266646,0.129692134023034,0.508964626322535,0.151159588425851,0.75987671176519,0.139391700020081,0.72480238812938,0.153055590326753
0.904369205281455,0.150433414645853,1.01104207964977,0.123023807698141,0.98944523823972,0.242335963277042,0.135689801070927,0.134866446293049,0.271401133345678,0.155684419847202,-0.135207231744961,0.159590664042615,1,0.740699706610668,0.013390908647433,0.313802264851339,0.473710738601335,0.13047158802894,0.630956246358785,0.112156456852994,0.717651902568737,0.13002364816222,0.45317101722172,0.163794888594592,0.662935795739513,0.172033750862891
0.97849754028352,0.133213101231905,0.878936949746101,0.137357523958922,0.784176143428785,0.167832415440029,0.408241560804902,0.238869143774023,0.497018702123855,0.172741766587637,-0.351404598465956,0.110042059429501,1,0.878430305071997,0.16576051279072,0.224098621534868,0.586829964693639,0.109555927146666,0.86265838696301,0.105791961938994,0.539777750008025,0.144861898069522,0.499091581802048,0.17352176399912,0.756072902189382,0.208179820684591
