"beta1","beta1_sd","beta2","beta2_sd","omega_b1","omega_b1_sd","omega_b2","omega_b2_sd","omega_cov","omega_cov_sd","rho","rho_sd","conv_code","omega_cor","tau1","tau1_sd","tau2","tau2_sd","tau3","tau3_sd","tau4","tau4_sd","tau5","tau5_sd","tau6","tau6_sd"
1.22355117771221,0.211483102147671,1.01708989737876,0.213183768366683,1.04044767936447,0.306237620627175,1.26705547913434,0.505867477577712,-0.185110715931662,0.23754369978632,-0.610251014993149,0.0979363394055278,1,-0.161221746649772,0.475210718856596,0.519832468686521,0.84661682234804,0.143720060093325,0.846737212099144,0.151555517758481,0.730684884544616,0.175249950528909,0.6435215260331,0.204832341048083,0.673791822673347,0.236087754231898
0.752056197195783,0.156952902245957,1.11731261642376,0.177526030020752,0.859077988881529,0.226443621701519,0.285745194389668,0.233085717147707,0.313201817822836,0.190553723771079,-0.532811874721368,0.102219475838852,1,0.63214762486945,-0.740097893313053,0.369259884090006,0.591453657786869,0.139052446355787,0.658447760637976,0.118201299034695,0.707716563344682,0.149743479333813,0.508596527956366,0.169844398947506,0.736705883155973,0.195214034973637
0.895643562534303,0.203528270744707,1.18138646063586,0.191271611084908,1.33401361991974,0.393918701725142,0.655980680839742,0.372801194877168,-0.123633325312294,0.243176877324427,-0.531477895409911,0.0998278576125686,1,-0.132163001750413,-0.329492088589453,0.404764987726839,0.687801815232919,0.146275332099979,0.570374902151649,0.164012174059569,0.830463732184088,0.156901898555089,0.545451723203664,0.217795855613227,0.758462387292898,0.210872301974238
1.07335104109154,0.153677283992545,0.966714097980398,0.144689871085643,0.601574561335293,0.141278104251513,0.274651373491849,0.184405134245641,0.0621387057562912,0.124535267752634,-0.486955251814139,0.0950099875980819,1,0.152871520170904,0.0686404232293044,0.315635304234058,0.552923618900911,0.136882412144568,0.67954255933854,0.127508587433683,0.600448783361934,0.137056132432201,0.722655521872754,0.139558575124461,0.507816130199535,0.201564283264825
0.949920767189933,0.170927686743236,0.86704542998647,0.161576002714648,0.800013663988815,0.198473337398917,0.627821805828355,0.352401624903299,0.0233980838164986,0.181009693712325,-0.459845881809421,0.108986471368126,1,0.0330151589229347,0.0418906972333745,0.351743906258527,0.624423831399779,0.130577040604664,0.640705826789356,0.132705346358116,0.485650790144902,0.16013860589352,0.726671216316983,0.137296024901986,0.491964906908362,0.229871131337839
0.944852153489597,0.185094075703499,0.890704098248939,0.164469729849953,1.01650784881863,0.290971389240686,0.408044301296006,0.295474959577379,0.194471392076763,0.186657801205962,-0.633082722162116,0.0872700916571652,1,0.30195810859713,-0.188693449503028,0.327464227520104,0.490593924299278,0.164451865932124,0.679306978697452,0.144002593275681,0.895893581007643,0.157289463469156,0.578723754111249,0.184523690460141,0.675641289899415,0.197268161320722
1.16350815145693,0.182694927092314,1.24114091302867,0.191926074599416,0.843834234759989,0.225176709030644,0.544645965347792,0.290270908533907,0.232293283323728,0.212215211735164,-0.631560453655013,0.0687961336384433,1,0.342650158185658,0.282560264727027,0.383595045668158,0.541771395788632,0.156390144436203,0.766660441524922,0.129918151602553,0.51133571841623,0.136178355429325,0.798163751417977,0.165865549290487,0.79892692767544,0.187700418001618
1.22767845837282,0.222325961675931,0.969600019795989,0.236727741988296,1.13308500383211,0.362732306965759,1.05264366057413,0.570747303977157,-0.0622833785640231,0.316566845003162,-0.52370834599113,0.138232194307527,1,-0.0570295871060105,0.385900754935182,0.336170725542617,0.418467730922122,0.195938596536285,0.75757720903896,0.159876871015127,0.760872745380871,0.176490492947203,0.394915227002154,0.199461964655073,0.79447187588658,0.168775176888267
0.932055008172505,0.223761613985142,1.07412964593317,0.26202981757993,1.27609960309824,0.425495064571609,1.19603325911922,0.686284014657965,-0.270178450352516,0.287618410410677,-0.788761285041755,0.0697522524916267,1,-0.218693961334757,-0.463220163806022,0.397382704036561,0.897645817558044,0.156566489502419,0.831273013391913,0.172628968980768,0.818265542575215,0.196424737757739,0.713947458905102,0.25495920288,1.02594900467771,0.283125175700918
0.847046906323032,0.179622618059069,0.777024239393794,0.183787647310498,1.06957200417921,0.282263050259474,0.757743405601055,0.327361930930554,0.462935968732857,0.242632929180193,-0.579578350402385,0.097323146391893,1,0.514226944724715,-0.187931873984328,0.317583774686578,0.596292512237732,0.153730419186889,0.706667294444462,0.144499803142371,0.5945459340601,0.172064499952821,0.3241201661919,0.216736106837844,0.958237077961495,0.174708978631376
1.02114513087712,0.17320489665347,1.23521057865961,0.206178759223011,0.754151384944806,0.207798521538376,0.609555268358162,0.412480588816101,0.346739219753965,0.207603135735214,-0.650451522273955,0.0804804885649625,1,0.511407574975935,-0.234866746908678,0.359198269286266,0.644857048147768,0.133241487406674,0.686541491556375,0.147498208359386,0.879677788973071,0.15161105463485,0.620772849717371,0.188006737047479,0.953859096941965,0.209330010502237
0.87820580139395,0.19605348478826,1.05379620924789,0.210127873254354,1.29280560562793,0.362700034674636,0.936309077403473,0.480929645319722,0.0954895882969817,0.268108573753459,-0.381762609329772,0.182711558592995,1,0.086792018886329,-0.11311184066696,0.372870782994828,0.824343053023515,0.155353150140993,0.581111349477471,0.165415249417114,0.868308151118252,0.147356781381281,0.86225080297386,0.176318792521813,0.00816882939974644,0.299592882444765
0.966906797625163,0.168571147824348,0.975977863187969,0.161916112948342,0.627680155337108,0.179418790496064,0.292781900098707,0.251563929097552,0.0856140544288592,0.133463412280728,-0.545873344465954,0.105672212995367,1,0.199711812350184,-0.21319313199684,0.306784683581202,0.404188853596401,0.152488368786839,0.529180660005766,0.143457582099333,0.527261275457257,0.138176380593504,0.694506699248885,0.161528641680819,0.576776038231591,0.188787428952988
0.750651081296162,0.188594371063754,0.859922273639474,0.200785256477741,0.917115448276823,0.259356259038933,0.921176146546317,0.477896187642612,0.0902818355426855,0.180965258076392,-0.595428849676784,0.0979603098093287,1,0.0982238683585172,-0.267360172856919,0.397592397946168,0.695107116629771,0.163854657601182,0.742249442322564,0.164674712955612,0.420785687970189,0.192118134596482,0.829392277508364,0.159990177108989,0.802392333122986,0.200957090641779
0.744759458270751,0.141461790978792,0.582771192656861,0.134890939589061,0.395923914820397,0.121304846737067,0.203622255349877,0.167019715725599,0.0587867346795866,0.0962233486204396,-0.466240879629142,0.132855222972079,1,0.207043141491589,0.187260578029036,0.316074152994711,0.460613225391957,0.137785370176637,0.430261652285874,0.140244673610157,0.501611318107188,0.152326759504226,0.43174051319771,0.183406254747927,0.448092941348117,0.198783265275676
1.10674320775057,0.150047052645083,0.743056964826173,0.155120510093888,0.639870452056752,0.164251117102572,0.665329793303253,0.271443320865348,0.0027155468930465,0.147985553075341,-0.375064148005937,0.172223926020873,1,0.00416191104095449,0.231672178774798,0.293800177065228,0.637767182097473,0.147585881943143,0.631600826969777,0.150016740237103,0.786231588813156,0.146828618413043,0.703352301607039,0.142936046085573,0.674214974874219,0.186924083813767
1.1993638910441,0.169387277440922,1.16873239492711,0.197198572171519,0.907427708825701,0.264938032593625,0.192673113115578,0.163446806541475,0.172883073214995,0.196421805335306,-0.60968976506823,0.103639613603382,1,0.413462283177421,0.624727286222052,0.324473491429574,0.649432120635219,0.145476322782772,0.614947892878034,0.136000610348223,0.675176341933298,0.163814382698864,0.747693744608863,0.194289638334159,0.559667563061474,0.254117478674452
1.00417138993859,0.184142719083182,1.08221705928248,0.201745665463716,0.718739103384368,0.183408746931679,0.899063700041424,0.422825349747888,-0.0747805321617902,0.169561978052404,-0.656268592527571,0.083694439096967,1,-0.0930267145258047,-0.245217016704105,0.398990367482377,0.659097555520331,0.151970860388759,0.809842121310665,0.142421891397405,0.584489446132205,0.159223356282367,0.424222507809613,0.183281441721822,0.594826114426356,0.17821010665836
1.02337464040872,0.148792071675454,0.763908541282973,0.151527822734482,0.681913242468051,0.183639747231965,0.334008359675366,0.261157912441569,0.163269950662905,0.145725839001879,-0.5769436637649,0.100532490092508,1,0.342107843243063,0.404868698675897,0.280174770270966,0.464121462696383,0.140845685348568,0.685997766916327,0.138848999871791,0.600589873687308,0.1585829985307,0.492222358109211,0.178755890168724,0.436913725387321,0.193220706183571
0.93181306163571,0.150915946049258,0.817896913746268,0.164143604648,0.794352923217045,0.22152404671613,0.565551640449607,0.309869217729299,0.124092916990749,0.167503298318356,-0.44536839547162,0.145659175555971,1,0.185141642018618,0.0213219573872315,0.318168217828122,0.616881634878262,0.133696283167754,0.502630547290118,0.141730844271606,0.743719406129976,0.14789846669527,0.478936120424949,0.208426012492793,0.846944083200798,0.20763196431115
1.03850568278135,0.144446899406662,0.881406595528915,0.147078865142324,0.752326828738357,0.17093578452745,0.327626759674798,0.238450589925665,0.0416132717403487,0.148389495946816,-0.51872945406039,0.102193656974586,1,0.0838183108485407,-0.186912337215827,0.270878523821211,0.71379164224474,0.131068758311098,0.491978301747721,0.123089602901132,0.523178961383676,0.12593400362736,0.740189869303796,0.140367784509264,0.712851621224298,0.188995512773213
1.08668971711743,0.201153408192679,0.960654797014946,0.170195487423939,1.37371287668732,0.364207228894864,0.38852924748298,0.276041445596459,0.343085128347205,0.227401991637077,-0.684013519673729,0.0819092255860864,1,0.469615097131344,-0.0111879873677144,0.324471390240767,0.883560095483659,0.151092453686435,0.659587462601046,0.13298779109328,0.7383780943456,0.172414157440886,0.568075172446309,0.181763480591631,0.908704651435778,0.180551741181423
1.10730995486874,0.185899135848768,0.988898839615329,0.188864579611931,0.717933514567791,0.202747208356773,0.810713105431128,0.343014875531413,0.141031255215513,0.163446105279363,-0.611179610297407,0.108848625119937,1,0.184858600449183,0.328203862648458,0.321286536304745,0.696709520099542,0.141127037859769,0.740636029093451,0.14226075248397,0.663197189447661,0.149900224446041,0.732517996265421,0.199050682743153,0.882295371619862,0.224367016165677
0.864216584483498,0.154499468720821,0.985893455170636,0.16335980305093,0.728843308125426,0.195893467639319,0.428304699417266,0.303474598954776,0.105703259410773,0.148432134865857,-0.649558812831465,0.0741369982328508,1,0.189188561078523,0.0197194654445402,0.309996545237681,0.63444231398017,0.14217914406636,0.601137393558901,0.147910952594084,0.694600189062453,0.154471147767765,0.833095414503253,0.147215025904299,0.574548225425042,0.178085528429547
0.760908917730385,0.1510415564505,0.761270919314534,0.126157328342668,0.901255733183043,0.232600489767403,0.00188990752369649,0.0123965976702899,0.0412709328267575,0.134809365900563,-0.693000812263128,0.0559960794264054,1,0.999999972251788,-0.612683802829255,0.26279758525554,0.559692115220497,0.128090234664717,0.407316187174463,0.130499339253503,0.610441595807507,0.126169552564628,0.776973213954865,0.149035733887463,0.484648430945254,0.221923410808411
0.862718808048859,0.169576857293618,1.06550749373487,0.205552657364156,0.830512227257197,0.233595044571296,0.692262295119507,0.429240804436351,0.4551502836403,0.236562806114331,-0.641112155554105,0.0931097760306907,1,0.600269757350388,0.25155166494782,0.414801178833031,0.618184824807102,0.155738801431533,0.718171498855405,0.121226244391718,0.65033208899632,0.169609246913,0.843291827774086,0.163974776734397,0.829590246617845,0.206194670406636
0.86815171680291,0.157500303689024,1.04374211442157,0.18531692960554,0.728600478817003,0.215680054387082,0.590902083762411,0.28282779455588,0.0455624445737928,0.175506846862008,-0.511850209464731,0.123531063556142,1,0.0694391714922226,0.172959647533563,0.328992445566636,0.376278940287984,0.158394441417932,0.568712425691154,0.172861241579229,0.636354184578499,0.147869881102692,0.66855214686954,0.166742087586442,0.629244011012352,0.231766843569523
0.9556402341064,0.160942384335319,1.0352805184599,0.163104186735521,0.68144363532134,0.191267143361976,0.257236167593819,0.238705649373584,0.220932238171896,0.132957738232106,-0.628513067908216,0.0740038287835858,1,0.527689080159579,-0.350224335430426,0.355937762321209,0.646759853555598,0.149248079022935,0.612109548358388,0.149509087733463,0.708474911151746,0.145400865727915,0.662294638173454,0.160316562684011,0.793233977308124,0.160752021605955
